bvid,has_stat_snapshot,has_comment_snapshot
BV1pVXLB5E2H,True,True
BV1pVXLB5Euw,True,True
BV1pYXUBzEPv,True,True
BV1pcDhBDExk,True,True
BV1peQgBhE79,True,True
BV1pfQ3BPEdC,True,True
BV1pfQ3BPEiV,True,True
BV1piXDBLEkm,True,True
BV1pmQEB9Ezr,True,True
BV1ppQPByE2T,True,True
BV1ppQPByEhw,True,True
BV1pqXDByEjn,True,True
BV1pqXDByEsP,True,True
BV1pzDKBmEaq,True,True
BV1pzQ5BCE8y,True,True
BV1q2DfBXErF,True,True
BV1q5QjBBEQb,True,True
BV1q7QjBiEyN,True,True
BV1qAQJBCEJs,True,True
BV1qBQbB6EbR,True,True
BV1qFXUBwEvF,True,True
BV1qFXUBwEvX,True,True
BV1qNQgBnEUH,True,True
BV1qPXjBuE32,True,True
BV1qPXjBuE3N,True,True
BV1qPXjBuEGF,True,True
BV1qQDQBTEk8,True,True
BV1qYDXBME6B,True,True
BV1qZX1BRES4,True,True
BV1qZX1BdEK4,True,True
BV1qZX3BoEnM,True,True
BV1qdQjB6EY3,True,True
BV1qhXMBUEyX,True,True
BV1qiDXBKEgM,True,True
BV1qoX3BtEii,True,True
BV1quQGBxER3,True,True
BV1r3QEBEEbT,True,True
BV1r3QEBEEkH,True,True
BV1r4XgBFEvZ,True,True
BV1r5QEBjEwR,True,True
BV1r6QGBNEb8,True,True
BV1r6QGBNEcF,True,True
BV1r6QvBYEyR,True,True
BV1r9QuBZEU8,True,True
BV1rBQgBZELe,True,True
BV1rFDLBKENR,True,True
BV1rGXPBLE6E,True,True
BV1rRXLBLEgF,True,True
BV1rSDYBRE1Z,True,True
BV1rTQjBVEip,True,True
BV1rTQjBVEx3,True,True
BV1rZXSB3E2k,True,True
BV1rZXSB3EQe,True,True
BV1rZXSB3EX8,True,True
BV1rZXSB3EoG,True,True
BV1raQbByEpc,True,True
BV1rdQuB4Eu3,True,True
BV1rgQjB3EAL,True,True
BV1rhQ7B2E1G,True,True
BV1rnDDBBEcS,True,True
BV1roQuBoEHx,True,True
BV1rqQYBoETz,True,True
BV1rqQgBbEFo,True,True
BV1rqXDByErR,True,True
BV1rqXTBRErG,True,True
BV1rtQ4BzEvR,True,True
BV1ru97BUETa,True,True
BV1rwQGBcE7k,True,True
BV1rwQGBcEk1,True,True
BV1ryQ5BgE4o,True,True
BV1ryQ5BgERJ,True,True
BV1rzQYBxEUg,True,True
BV1s2QEBsEWH,True,True
BV1s3QeBeEej,True,True
BV1s8XDBJEAG,True,True
BV1s8XUBrEFH,True,True
BV1s9QwB1EUu,True,True
BV1sBQ5B5EfD,True,True
BV1sCDyBbEFz,True,True
BV1sDXbBxEDt,True,True
BV1sHQ7BXE1X,True,True
BV1sL9jBRES3,True,True
BV1sMXLBmEa8,True,True
BV1sNQEBWEcE,True,True
BV1sPDdBREJu,True,True
BV1sPXPBDEeN,True,True
BV1sQXbBREMz,True,True
BV1sWX5BmEzc,True,True
BV1sYQYBhEL1,True,True
BV1seQGBuE9R,True,True
BV1sgXKBsEw3,True,True
BV1shQgBYEdb,True,True
BV1skQjBJEfh,True,True
BV1sqA8znEAa,True,True
BV1ssQ7BDEMz,True,True
BV1ssQ7BDEgd,True,True
BV1stQgBvE1V,True,True
BV1svQGBBEud,True,True
BV1sxXUB5EtG,True,True
BV1syQEBdEx4,True,True
