bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1h1DXBFE1B,1004.0,舞蹈,22.0,rankboard,rankboard:rid=1004:rank=22,2026-04-14T11:45:49.542200+00:00,,548385835,255,2026-04-12T14:35:59+00:00,11,154452.0,"rankboard:rid=1004:rank=22,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1Q1DXBFEF6,,,,author_expand,owner:1077798136,2026-04-13T10:31:04.650483+00:00,2026-04-13T10:31:04.650483+00:00,1077798136,198,2026-04-12T14:34:18+00:00,14,656.0,owner:1077798136,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1Q2DXBbEBV,,,,author_expand,owner:522653994,2026-04-13T09:49:51.931941+00:00,2026-04-13T09:49:51.931941+00:00,522653994,205,2026-04-12T14:31:28+00:00,33,103646.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1a2DXBbENh,,,,hot,hot:pn=16:ps=20,2026-04-14T11:29:08.351089+00:00,2026-04-14T11:29:08.351089+00:00,11598386,183,2026-04-12T14:31:28+00:00,31,440256.0,hot:pn=16:ps=20,full_site_floorings/daily_hot-20260414_192908.csv,full_site_floorings,1001
BV182DXBbE91,,,,author_expand,owner:392836434,2026-04-13T09:08:35.442383+00:00,2026-04-13T09:08:35.442383+00:00,392836434,171,2026-04-12T14:28:35+00:00,1995,161546.0,owner:392836434,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1bDDXBdEpe,,,,author_expand,owner:691121192,2026-04-13T10:50:49.374585+00:00,2026-04-13T10:50:49.374585+00:00,691121192,21,2026-04-12T14:27:53+00:00,29,36.0,owner:691121192,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1mdDXBpEn3,1010.0,知识,41.0,rankboard,rankboard:rid=1010:rank=41,2026-04-14T11:45:55.991897+00:00,,547072854,201,2026-04-12T14:25:35+00:00,219,404173.0,"rankboard:rid=1010:rank=41,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1bXDXBsEAb,,,,author_expand,owner:691121192,2026-04-13T10:50:49.374585+00:00,2026-04-13T10:50:49.374585+00:00,691121192,199,2026-04-12T14:19:32+00:00,55,31.0,owner:691121192,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1uDDXBoEdD,,,,author_expand,owner:4351252,2026-04-13T10:33:36.282218+00:00,2026-04-13T10:33:36.282218+00:00,4351252,205,2026-04-12T14:17:10+00:00,29,112.0,owner:4351252,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1tXDXBsEXp,0.0,全站,23.0,rankboard,rankboard:rid=0:rank=23,2026-04-14T11:45:39.156567+00:00,,412615990,183,2026-04-12T14:16:40+00:00,676,1230743.0,"rankboard:rid=0:rank=23,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
