bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1fyDSBAEuE,1003.0,音乐,89.0,rankboard,rankboard:rid=1003:rank=89,2026-04-14T11:45:47.100853+00:00,,34262915,130,2026-04-12T03:57:08+00:00,141,142900.0,"rankboard:rid=1003:rank=89,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1FyDSBPEzh,,,,author_expand,owner:50295692,2026-04-12T11:31:40.464106+00:00,2026-04-12T11:31:40.464106+00:00,50295692,218,2026-04-12T03:55:16+00:00,251,80515.0,owner:50295692,uid_expansions/uid_expansion_20260325_20260412_182416/videolist_part_1.csv,uid_expansions,0
BV16yDSBPEda,,,,author_expand,owner:4351252,2026-04-12T11:57:14.676155+00:00,2026-04-12T11:57:14.676155+00:00,4351252,205,2026-04-12T03:55:12+00:00,42,109.0,owner:4351252,uid_expansions/uid_expansion_20260325_20260412_182416/videolist_part_1.csv,uid_expansions,0
BV1HrDSBKEpx,1020.0,美食,62.0,rankboard,rankboard:rid=1020:rank=62,2026-04-14T11:46:02.632450+00:00,,3546575575976476,76,2026-04-12T03:52:31+00:00,58,501185.0,"rankboard:rid=1020:rank=62,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1J1DSBYEhL,0.0,全站,40.0,rankboard,rankboard:rid=0:rank=40,2026-04-14T11:45:39.156567+00:00,,438256074,216,2026-04-12T03:52:11+00:00,203,1186762.0,"rankboard:rid=0:rank=40,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1crDSBKEr7,1010.0,知识,15.0,rankboard,rankboard:rid=1010:rank=15,2026-04-14T11:45:55.991897+00:00,,41406570,162,2026-04-12T03:50:48+00:00,304,675363.0,"rankboard:rid=1010:rank=15,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1E1DSBYEvV,,,,author_expand,owner:1390829728,2026-04-12T11:48:55.254280+00:00,2026-04-12T11:48:55.254280+00:00,1390829728,205,2026-04-12T03:50:38+00:00,42,488.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260412_182416/videolist_part_1.csv,uid_expansions,0
BV1crDSBKENT,,,,author_expand,owner:1390829728,2026-04-12T11:48:55.254280+00:00,2026-04-12T11:48:55.254280+00:00,1390829728,205,2026-04-12T03:47:15+00:00,52,398.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260412_182416/videolist_part_1.csv,uid_expansions,0
BV1sgDUBBEmi,1007.0,鬼畜,15.0,rankboard,rankboard:rid=1007:rank=15,2026-04-14T11:45:44.866924+00:00,,3140596,26,2026-04-12T03:45:00+00:00,58,427670.0,"rankboard:rid=1007:rank=15,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1FkDSBvEnW,0.0,全站,50.0,rankboard,rankboard:rid=0:rank=50,2026-04-14T11:45:39.156567+00:00,,688489329,241,2026-04-12T03:44:45+00:00,239,1044601.0,"rankboard:rid=0:rank=50,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1nkDSBvEqd,1018.0,体育运动,34.0,rankboard,rankboard:rid=1018:rank=34,2026-04-14T11:46:09.303701+00:00,,414509783,237,2026-04-12T03:44:17+00:00,32,197997.0,"rankboard:rid=1018:rank=34,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1omDSBcE1Z,1012.0,科技数码,34.0,rankboard,rankboard:rid=1012:rank=34,2026-04-14T11:46:00.317579+00:00,,11474022,95,2026-04-12T03:40:48+00:00,1149,155859.0,"rankboard:rid=1012:rank=34,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1kJDDBuE8W,1002.0,娱乐,17.0,rankboard,rankboard:rid=1002:rank=17,2026-04-14T11:45:54.199513+00:00,,15472350,241,2026-04-12T03:40:05+00:00,418,252397.0,"rankboard:rid=1002:rank=17,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1oSDSBfE1w,,,,author_expand,owner:522653994,2026-04-12T11:14:39.700117+00:00,2026-04-12T11:14:39.700117+00:00,522653994,205,2026-04-12T03:39:26+00:00,5,2284.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260412_182416/videolist_part_1.csv,uid_expansions,0
