bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV19RDfB7EN2,,,,author_expand,owner:522653994,2026-04-10T13:10:29.478436+00:00,2026-04-10T13:10:29.478436+00:00,522653994,205,2026-04-10T09:00:50+00:00,27,1989.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1H7QFBaERe,,,,author_expand,owner:3913194,2026-04-10T12:31:50.258551+00:00,2026-04-10T12:31:50.258551+00:00,5970160,138,2026-04-10T09:00:00+00:00,2343,610211.0,owner:3913194,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1GaDZB5EL5,,,,author_expand,owner:178690106,2026-04-10T12:57:54.010007+00:00,2026-04-10T12:57:54.010007+00:00,178690106,95,2026-04-10T09:00:00+00:00,582,22434.0,owner:178690106,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1gxSoBiEti,,,,author_expand,owner:97039736,2026-04-10T13:07:56.014955+00:00,2026-04-10T13:07:56.014955+00:00,97039736,76,2026-04-10T09:00:00+00:00,39,17428.0,owner:97039736,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1VGQcBRE1b,,,,author_expand,owner:299681626,2026-04-10T13:43:59.491554+00:00,2026-04-10T13:43:59.491554+00:00,299681626,161,2026-04-10T09:00:00+00:00,102,1029.0,owner:299681626,uid_expansions/uid_expansion_20260325_20260410_202130/videolist_part_1.csv,uid_expansions,0
BV1RMDfBUEyv,1005.0,动画,28.0,rankboard,rankboard:rid=1005:rank=28,2026-04-14T11:45:40.998562+00:00,,415890389,183,2026-04-10T09:00:00+00:00,211,4063595.0,"rankboard:rid=1005:rank=28,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1MvDdBeEjA,1007.0,鬼畜,18.0,rankboard,rankboard:rid=1007:rank=18,2026-04-14T11:45:44.866924+00:00,,40489639,22,2026-04-10T09:00:00+00:00,222,245037.0,"rankboard:rid=1007:rank=18,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1bFDZBKEDQ,1003.0,音乐,92.0,rankboard,rankboard:rid=1003:rank=92,2026-04-14T11:45:47.100853+00:00,,1484213792,31,2026-04-10T09:00:00+00:00,116,365615.0,"rankboard:rid=1003:rank=92,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV1ZfDZBRE2g,1004.0,舞蹈,16.0,rankboard,rankboard:rid=1004:rank=16,2026-04-14T11:45:49.542200+00:00,,25255021,20,2026-04-10T09:00:00+00:00,15,484562.0,"rankboard:rid=1004:rank=16,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
BV12PXPBDE4a,1001.0,影视,47.0,rankboard,rankboard:rid=1001:rank=47,2026-04-14T11:45:51.861707+00:00,,604710494,182,2026-04-10T09:00:00+00:00,1108,2047253.0,"rankboard:rid=1001:rank=47,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260414_194539.csv,full_site_floorings,1000
