bvid,has_stat_snapshot,has_comment_snapshot
BV1tnQMBaEqb,True,True
BV1tnXUBmEXc,True,True
BV1tpDLBnERW,True,True
BV1trXPBxEg5,True,True
BV1ttQ2B3E5Y,True,True
BV1ttQ2B3EJG,True,True
BV1ttQ2B3EJL,True,True
BV1ttQ2B3Eq7,True,True
BV1ttQ2B3EqV,True,True
BV1ttQ2B3Eqs,True,True
BV1ttQGBVENZ,True,True
BV1tu9jBfEqL,True,True
BV1tzXfBLEb2,True,True
BV1u4D7B4EFy,True,True
BV1u5D3BgEG3,True,True
BV1u5XvBLEfQ,True,True
BV1u89KBvEgk,True,True
BV1u8XpB2Eqv,True,True
BV1u9QKBwEHg,True,True
BV1u9XGBJEVD,True,True
BV1uFDUBLE2B,True,True
BV1uFDUBLEXK,True,True
BV1uQDCBNEpZ,True,True
BV1uTDTBbE8u,True,True
BV1uTXhBeE6C,True,True
BV1uU9jBAEaa,True,True
BV1uVDCBcEZK,True,True
BV1uVXZB5EXx,True,True
BV1uVXZB5Eqw,True,True
BV1uZXUBpEe6,True,True
BV1uZXZB5ENh,True,True
BV1uaQtBdEsZ,True,True
BV1uaXpBLE4P,True,True
BV1uaXpBLEsT,True,True
BV1ufX5B9Ekq,True,True
BV1ukXKBYE2K,True,True
BV1uyQwBQEoo,True,True
BV1v6XgBnEe6,True,True
BV1v8D5BdEPn,True,True
BV1v8XKBrEw2,True,True
BV1vAX2BHEaa,True,True
BV1vDQyBmEKS,True,True
BV1vJDYB5Etv,True,True
BV1vPXUBbE2o,True,True
BV1vQXTBLE44,True,True
BV1vQXzBiEmW,True,True
BV1vTQMB3EYh,True,True
BV1vTX5BbEKs,True,True
BV1vTXjBTEzf,True,True
BV1vUX5BhELC,True,True
BV1vaXbBBEoN,True,True
BV1vcX5BYED1,True,True
BV1vcXGBREY5,True,True
BV1vdQcBsE3C,True,True
BV1veXMB2E9p,True,True
BV1veXbBTEPu,True,True
BV1vjQUB4Es7,True,True
BV1vmXNBgERE,True,True
BV1vsX4BvESx,True,True
BV1vsXsBoEe8,True,True
BV1vvDjBcEWf,True,True
BV1vvPZzJEuc,True,True
BV1w2DYBZERv,True,True
BV1w5XKBXEW2,True,True
BV1wMDYB9E14,True,True
BV1wNXeBYEyV,True,True
BV1wPSfBbEU4,True,True
BV1wRXLBjEDf,True,True
BV1wSX1BwEsB,True,True
BV1wVXLB5E42,True,True
BV1wVXLB5E4Q,True,True
BV1wVXLB5ESo,True,True
BV1wZXKBpE9C,True,True
BV1wZXSBGEEw,True,True
BV1wZXSBGEJ1,True,True
BV1wZXSBGEPs,True,True
BV1wZXSBGEYT,True,True
BV1waSDBMEm1,True,True
BV1waX2BYENM,True,True
BV1wiXTB4ES2,True,True
BV1wiXzB2E3F,True,True
BV1wmDHBtEvw,True,True
BV1wtDuBXEKx,True,True
BV1x1DZBvEMD,True,True
BV1x4XjBWEHB,True,True
BV1x5XkBtEsB,True,True
BV1x7XgBKEWs,True,True
BV1x8DKB9EC7,True,True
BV1x8XjBpEsq,True,True
BV1xDXbBxEKm,True,True
BV1xGQwBCEPy,True,True
BV1xJX2B6EY8,True,True
BV1xJXGBkEv8,True,True
BV1xKXBB7Emi,True,True
BV1xNDxBkEXt,True,True
BV1xNXKBZE1q,True,True
BV1xNXKBZE6x,True,True
BV1xRQmBkE9d,True,True
BV1xRQmBkETQ,True,True
