bvid,has_stat_snapshot,has_comment_snapshot
BV1JiX5BzESQ,True,True
BV1JiXUBqEqC,True,True
BV1JpXKBjEHh,True,True
BV1JuX3BhEbj,True,True
BV1JwXTBSEKy,True,True
BV1Jx95BgEvo,True,True
BV1K29gBgEG1,True,True
BV1K59jB4EEu,True,True
BV1K8QWBrEoP,True,True
BV1KBX1BzEjy,True,True
BV1KMXKBoEtj,True,True
BV1KSXKBZE3J,True,True
BV1KSXKBZEs6,True,True
BV1KUXKBbEKd,True,True
BV1KbX8B8Eqx,True,True
BV1KdXYBzEeJ,True,True
BV1KmXKBFEed,True,True
BV1KmXKBFExZ,True,True
BV1L4XKBCEdE,True,True
BV1L7D9BMEpg,True,True
BV1LBXgBQEgK,True,True
BV1LHXVBcEa8,True,True
BV1LMXjBqE8c,True,True
BV1LWDcBWEeK,True,True
BV1LYXMB7Ews,True,True
BV1LZXnBUEEU,True,True
BV1LbXKBGEbi,True,True
BV1LfDkB6EGX,True,True
BV1LgX8BkETY,True,True
BV1LhXMBUEmw,True,True
BV1LhXMBUEtW,True,True
BV1LkDeBJE6u,True,True
BV1LqQwBtExf,True,True
BV1LxXLBKEwy,True,True
BV1LyXvBREAc,True,True
BV1M7XZBrEdN,True,True
BV1M9XGBJEmF,True,True
BV1MAXKBcEzF,True,True
BV1MBXPBtEZu,True,True
BV1MBXVBJEsU,True,True
BV1MZDeBuELX,True,True
BV1MZXGB2EtC,True,True
BV1MfX5B9Epe,True,True
BV1MsX8BAEzp,True,True
BV1MwXLBQEcj,True,True
BV1MzDvB3EDz,True,True
BV1N3XQBpEm3,True,True
BV1NAXVBVEzE,True,True
BV1NMXLBUE8m,True,True
BV1NSXSBmEkk,True,True
BV1NTXLBEEtY,True,True
BV1NUXKBbEqk,True,True
BV1NUXLBnEBn,True,True
BV1NYXDBEE3Y,True,True
BV1NYXDBEEFT,True,True
BV1NeDQBUEUB,True,True
BV1Nf9jBxE2P,True,True
BV1Ni9LBpERT,True,True
BV1NpSUBiEB5,True,True
BV1P6XuBaEWo,True,True
BV1PGXQBDELW,True,True
BV1PSXLBSEQ4,True,True
BV1PbXNBWEhg,True,True
BV1PbXNBWEnX,True,True
BV1PgXLBjE5d,True,True
BV1PgXLBjE7R,True,True
BV1PgXLBjEzo,True,True
BV1PvX8BxEg8,True,True
BV1PxQbBSERM,True,True
BV1Q8XmBQEJN,True,True
BV1Q8XmBQEes,True,True
BV1QDXGBHE7y,True,True
BV1QLXzBFEVE,True,True
BV1QUXGBXER9,True,True
BV1QYXSBtEio,True,True
BV1QaXmBnEFi,True,True
BV1QeXfBUEzj,True,True
BV1QpDMBTE2M,True,True
BV1QsX3BJEdM,True,True
BV1QvXmBEEFX,True,True
BV1QxX1B2EdL,True,True
BV1QzXKBvEcg,True,True
BV1R99wBaEhM,True,True
BV1R9X8BGEY2,True,True
BV1RESoBgESp,True,True
BV1RKXNBMEaR,True,True
BV1RMXjBiEau,True,True
BV1RNAGzEETV,True,True
BV1RTX5BbETQ,True,True
BV1RWXmBdE4f,True,True
BV1RXXjBiEWJ,True,True
BV1Rc9TBVEMq,True,True
BV1RgXNBvEwx,True,True
BV1RhX4BhEJj,True,True
BV1RpX1BUE4u,True,True
BV1RxXLBNEd7,True,True
BV1SFXPBWEFa,True,True
BV1SLXGBLEPZ,True,True
BV1SUDrBtEXo,True,True
BV1SVXGB2E4k,True,True
