bvid,has_stat_snapshot,has_comment_snapshot
BV195XDB8ExU,True,True
BV195XTB6EFu,True,True
BV195XTB6ERj,True,True
BV195XTB6Ef8,True,True
BV195XTB6Etg,True,True
BV195XTB6Ezr,True,True
BV195XjBaEFy,True,True
BV1969jBBEwj,True,True
BV1979LBeEw8,True,True
BV197SRBAE7T,True,True
BV197SRBAEMD,True,True
BV197XrBiEpK,True,True
BV197XuBjEFh,True,True
BV1989WBtESN,True,True
BV198DWBmE3o,True,True
BV198DvBjEdC,True,True
BV198X4BwE6R,True,True
BV198XLBaEQX,True,True
BV198XLBaEam,True,True
BV198XLBaEf7,True,True
BV198XSB8EA7,True,True
BV198XSB8Eh9,True,True
BV198XfBHELG,True,True
BV199XNBKEYu,True,True
BV199XNBKEeG,True,True
BV19ADnBBEbA,True,True
BV19AX2BHEdY,True,True
BV19AX2BHEkY,True,True
BV19AXyBCEc1,True,True
BV19BDTBTE8V,True,True
BV19BDTBTEhx,True,True
BV19BDrBNERa,True,True
BV19BSdBBErA,True,True
BV19BXHBnEX8,True,True
BV19CQSBoEXt,True,True
BV19D9FBdELt,True,True
BV19D9FBdEoj,True,True
BV19DDVBpEX1,True,True
BV19DX5BFEDV,True,True
BV19DX5BFEah,True,True
BV19DX5BFEgH,True,True
BV19DX5BFEiC,True,True
BV19DX5BFEk5,True,True
BV19DX5BFEpy,True,True
BV19DX5BFEqQ,True,True
BV19DXNBMEQm,True,True
BV19DXNBMEn9,True,True
BV19DXNBMEpM,True,True
BV19DXNBMErV,True,True
BV19DXNBMEzW,True,True
BV19ESoBgELm,True,True
BV19F9NBKEMA,True,True
BV19F9NBKErW,True,True
BV19FXgBmE4J,True,True
BV19FXhBMEFF,True,True
BV19G93BHE3m,True,True
BV19GSXBZEGu,True,True
BV19GSXBZEYw,True,True
BV19GXNBPE4r,True,True
BV19GXNBPEK5,True,True
BV19GXNBPENn,True,True
BV19GXNBPETG,True,True
BV19GXNBPEWF,True,True
BV19GXNBPEbV,True,True
BV19GXzBwEc9,True,True
BV19H97BzE7A,True,True
BV19H97BzEKT,True,True
BV19HDhBKE2e,True,True
BV19HDhBKEB8,True,True
BV19HDhBKEFz,True,True
BV19HDhBKEQT,True,True
BV19HX1BJEBW,True,True
BV19HX1BJEXf,True,True
BV19HX1BJEdR,True,True
BV19HX1BJEoM,True,True
BV19HX1BJEqT,True,True
BV19HX1BJEv3,True,True
BV19HX1BJEvM,True,True
BV19HX3BHEVW,True,True
BV19HXCBkEng,True,True
BV19J9LBAERg,True,True
BV19JAuz3EoN,True,True
BV19JQqBRE2y,True,True
BV19JQqBRE5m,True,True
BV19JSoBzEND,True,True
BV19JSoBzEkT,True,True
BV19JX3BXEfk,True,True
BV19JXnByE8x,True,True
BV19K9uBmEFF,True,True
BV19KDpB5Eyq,True,True
BV19KSUBjE39,True,True
BV19KX5BFE3F,True,True
BV19KX5BFEBW,True,True
BV19KX5BFEJx,True,True
BV19KX5BFEZ6,True,True
BV19KX5BFErP,True,True
BV19LD4B9EAr,True,True
BV19LD4BREGz,True,True
BV19LDKBPEyS,True,True
BV19LXuBmEBh,True,True
