bvid,has_stat_snapshot,has_comment_snapshot
BV1RYXMB7EaV,True,True
BV1RYXQBKEEd,True,True
BV1RZ9KBLEh1,True,True
BV1RZ9PBqE1Z,True,True
BV1RZD6BYEye,True,True
BV1RZD7BPE8j,True,True
BV1RZDQBwEPS,True,True
BV1RZQxBFEh4,True,True
BV1RZSoBCEvP,True,True
BV1RZXrBuETh,True,True
BV1RZXrBuEcy,True,True
BV1Ra9GBtE4R,True,True
BV1RaD5BsEPv,True,True
BV1RaDNBYETP,True,True
BV1RaDzBhEJH,True,True
BV1RaQ3BQE95,True,True
BV1RaXKBgEyv,True,True
BV1RaXbBBE9W,True,True
BV1RaXbBBER5,True,True
BV1RaXbBBEf6,True,True
BV1RaXbBBErC,True,True
BV1RbD5B4E9W,True,True
BV1RbDWBEENC,True,True
BV1RbDqBREUX,True,True
BV1RbXLBAEWU,True,True
BV1RbXLBAEdH,True,True
BV1RbXLBAEiV,True,True
BV1RbwTzYEEM,True,True
BV1Rc9TBVEMq,True,True
BV1Rc9TBVEeZ,True,True
BV1RcX2BXE1t,True,True
BV1RcX2BXEWw,True,True
BV1RcXGBRESV,True,True
BV1RcXGBREzv,True,True
BV1Rd9LBBEQY,True,True
BV1Rd9LBBEpz,True,True
BV1RdQvBpE5Z,True,True
BV1RdQvBpEnV,True,True
BV1RdQxBhEUq,True,True
BV1RdXaBUECe,True,True
BV1RdXrB6EXA,True,True
BV1ReDNBwErN,True,True
BV1ReQ3BJEMt,True,True
BV1ReQFBDEcs,True,True
BV1ReQiB4EZu,True,True
BV1ReXbBTEVQ,True,True
BV1RfQxB8EVK,True,True
BV1RfQxBbEDa,True,True
BV1RfXuBEEMZ,True,True
BV1Rg93BXEwR,True,True
BV1RgDfB7ERY,True,True
BV1RgSXBFEoo,True,True
BV1RgXNBvE8Q,True,True
BV1RgXNBvEMb,True,True
BV1RgXNBvENN,True,True
BV1RgXNBvET2,True,True
BV1RgXNBvEh5,True,True
BV1RgXNBvEwx,True,True
BV1RgXTBVEX5,True,True
BV1RgXTBVEp2,True,True
BV1RgXzBYEkw,True,True
BV1Rh9cBbEXx,True,True
BV1RhDNBPEBu,True,True
BV1RhQuBCEKu,True,True
BV1RhX4BhEJj,True,True
BV1RhXPBAETg,True,True
BV1RhXSBfEts,True,True
BV1RhXbBuEks,True,True
BV1RhXbBuEzL,True,True
BV1RiDDBtEQd,True,True
BV1RiDTBBEmr,True,True
BV1RiDjB8Eue,True,True
BV1RiDrBiECy,True,True
BV1RiQsBxERo,True,True
BV1RiXMBLEi5,True,True
BV1RiXhBCE9k,True,True
BV1RiXhBCECJ,True,True
BV1RjQqBoENU,True,True
BV1RjSoBrEnh,True,True
BV1RjX3BREXC,True,True
BV1RjXaBjEY3,True,True
BV1Rk9TBLExQ,True,True
BV1RkDCBgEoo,True,True
BV1RkXYB7Eto,True,True
BV1Rm9FBZEKJ,True,True
BV1Rm9FBZEku,True,True
BV1Rm9FBZErd,True,True
BV1Rm9FBZEu7,True,True
BV1Rm9FBZEwD,True,True
BV1RmDpBjEKJ,True,True
BV1RmNPzeEeN,True,True
BV1RmXNBgEXR,True,True
BV1RmXNBgEq5,True,True
BV1Rn97BgEUi,True,True
BV1Rn97BgErU,True,True
BV1RnDkBiEbR,True,True
BV1Ro9PBMEgW,True,True
BV1RoQvBQEL1,True,True
BV1Rp9JB2E7q,True,True
BV1Rp9JB2EY2,True,True
