bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1ayQ4BZEVU,,,,author_expand,owner:1390829728,2026-04-13T10:26:05.306424+00:00,2026-04-13T10:26:05.306424+00:00,1390829728,205,2026-04-13T07:12:20+00:00,33,54.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1WKQtByEAN,,,,author_expand,owner:393694091,2026-04-13T10:41:54.924968+00:00,2026-04-13T10:41:54.924968+00:00,393694091,154,2026-04-13T05:51:05+00:00,52,141.0,owner:393694091,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
BV1zbQsBcERw,,,,author_expand,owner:393694091,2026-04-13T10:41:54.924968+00:00,2026-04-13T10:41:54.924968+00:00,393694091,154,2026-04-13T05:31:20+00:00,17,309.0,owner:393694091,uid_expansions/uid_expansion_20260325_20260413_165543/videolist_part_1.csv,uid_expansions,0
