bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1DMQ4BpErN,,,,hot,hot:pn=13:ps=20,2026-04-14T11:29:08.351089+00:00,2026-04-14T11:29:08.351089+00:00,25050685,162,2026-04-13T11:00:00+00:00,199,268156.0,hot:pn=13:ps=20,full_site_floorings/daily_hot-20260414_192908.csv,full_site_floorings,1003
BV1xPQ8BXE5x,,,,author_expand,owner:46470268,2026-04-14T09:38:01.191620+00:00,2026-04-14T09:38:01.191620+00:00,46470268,232,2026-04-13T10:58:11+00:00,73,66295.0,owner:46470268,uid_expansions/uid_expansion_20260325_20260414_170904/videolist_part_1.csv,uid_expansions,0
BV1eCQbBTEZw,1013.0,汽车,4.0,rankboard,rankboard:rid=1013:rank=4,2026-04-15T13:09:02.951938+00:00,,1575718735,247,2026-04-13T10:56:44+00:00,721,760605.0,"rankboard:rid=1013:rank=4,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260415_210836.csv,full_site_floorings,1000
BV1yPQ8BXE4t,1005.0,动画,54.0,rankboard,rankboard:rid=1005:rank=54,2026-04-15T13:08:39.031826+00:00,,385522333,47,2026-04-13T10:56:07+00:00,58,477607.0,"rankboard:rid=1005:rank=54,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260415_210836.csv,full_site_floorings,1000
BV1xPQ8BXEaA,,,,author_expand,owner:106086780,2026-04-14T10:28:09.957830+00:00,2026-04-14T10:28:09.957830+00:00,106086780,207,2026-04-13T10:55:02+00:00,47,2695.0,owner:106086780,uid_expansions/uid_expansion_20260325_20260414_170904/videolist_part_1.csv,uid_expansions,0
BV11PQ8BXE5T,,,,hot,hot:pn=20:ps=20,2026-04-15T12:34:06.843321+00:00,2026-04-15T12:34:06.843321+00:00,227357473,162,2026-04-13T10:55:01+00:00,52,1056821.0,hot:pn=20:ps=20,full_site_floorings/daily_hot-20260415_203406.csv,full_site_floorings,1001
BV1sKQ8BHE9e,,,,author_expand,owner:442925663,2026-04-14T10:46:57.643960+00:00,2026-04-14T10:46:57.643960+00:00,442925663,164,2026-04-13T10:52:34+00:00,96,1690.0,owner:442925663,uid_expansions/uid_expansion_20260325_20260414_170904/videolist_part_1.csv,uid_expansions,0
BV1yKQ8BHE83,0.0,全站,55.0,rankboard,rankboard:rid=0:rank=55,2026-04-15T13:08:36.750237+00:00,,509250684,17,2026-04-13T10:52:26+00:00,353,1087055.0,"rankboard:rid=0:rank=55,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260415_210836.csv,full_site_floorings,1000
BV1AKQ8BnEjs,,,,hot,hot:pn=20:ps=20,2026-04-14T11:29:08.351089+00:00,2026-04-14T11:29:08.351089+00:00,3546565008427419,85,2026-04-13T10:51:42+00:00,357,148612.0,hot:pn=20:ps=20,full_site_floorings/daily_hot-20260414_192908.csv,full_site_floorings,1003
BV1tcQ8BREAo,,,,author_expand,owner:43484780,2026-04-14T10:22:13.534510+00:00,2026-04-14T10:22:13.534510+00:00,43484780,220,2026-04-13T10:50:22+00:00,416,7651.0,owner:43484780,uid_expansions/uid_expansion_20260325_20260414_170904/videolist_part_1.csv,uid_expansions,0
BV12cQ8BRED4,1024.0,动物,49.0,rankboard,rankboard:rid=1024:rank=49,2026-04-15T13:09:09.571027+00:00,,3494365309700861,218,2026-04-13T10:49:48+00:00,78,176642.0,"rankboard:rid=1024:rank=49,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260415_210836.csv,full_site_floorings,1000
