bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1YPSZBzEs2,,,,author_expand,owner:522653994,2026-04-07T10:12:59.217173+00:00,2026-04-07T10:12:59.217173+00:00,522653994,205,2026-04-06T06:23:14+00:00,34,4529.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1QKSZBMEf1,1020.0,美食,72.0,rankboard,rankboard:rid=1020:rank=72,2026-04-08T13:22:20.323719+00:00,,30212983,213,2026-04-06T06:21:35+00:00,15,312404.0,"rankboard:rid=1020:rank=72,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1aKSZBMELE,,,,author_expand,owner:522653994,2026-04-07T10:12:59.217173+00:00,2026-04-07T10:12:59.217173+00:00,522653994,205,2026-04-06T06:18:50+00:00,37,2397.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1LBSZBjEt1,,,,author_expand,owner:3493120861801214,2026-04-07T10:57:55.868155+00:00,2026-04-07T10:57:55.868155+00:00,3493120861801214,216,2026-04-06T06:15:49+00:00,70,5997.0,owner:3493120861801214,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV15zSZB1Eyw,1024.0,动物,24.0,rankboard,rankboard:rid=1024:rank=24,2026-04-08T13:22:35.043781+00:00,,3706953578580714,162,2026-04-06T06:12:01+00:00,18,260108.0,"rankboard:rid=1024:rank=24,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1izSZB1EV7,,,,hot,hot:pn=3:ps=20,2026-04-09T13:11:53.543541+00:00,2026-04-09T13:11:53.543541+00:00,226173663,65,2026-04-06T06:11:18+00:00,37,661471.0,hot:pn=3:ps=20,full_site_floorings/daily_hot-20260409_211153.csv,full_site_floorings,1000
BV15zSZB1Ehj,1014.0,时尚美妆,98.0,rankboard,rankboard:rid=1014:rank=98,2026-04-08T13:22:25.650003+00:00,,8598025,252,2026-04-06T06:11:05+00:00,9,23855.0,"rankboard:rid=1014:rank=98,https://www.bilibili.com/v/popular/rank/fashion",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1VySZBGEGc,,,,author_expand,owner:331514361,2026-04-07T10:05:19.645619+00:00,2026-04-07T10:05:19.645619+00:00,331514361,65,2026-04-06T06:09:42+00:00,243,565211.0,owner:331514361,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV131SZBrEjT,1008.0,游戏,77.0,rankboard,rankboard:rid=1008:rank=77,2026-04-08T13:21:58.219434+00:00,,7946432,172,2026-04-06T06:07:51+00:00,409,444799.0,"rankboard:rid=1008:rank=77,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1iiSZBmED1,,,,author_expand,owner:11429061,2026-04-07T09:34:08.886546+00:00,2026-04-07T09:34:08.886546+00:00,11429061,76,2026-04-06T06:05:35+00:00,85,190824.0,owner:11429061,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV17iSZBmEwm,1012.0,科技数码,83.0,rankboard,rankboard:rid=1012:rank=83,2026-04-08T13:22:17.740647+00:00,,13290277,95,2026-04-06T06:01:45+00:00,13,145784.0,"rankboard:rid=1012:rank=83,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV17iSZBmEnb,,,,author_expand,owner:3632317247523083,2026-04-07T11:10:28.770035+00:00,2026-04-07T11:10:28.770035+00:00,3632317247523083,76,2026-04-06T06:01:32+00:00,41,2559.0,owner:3632317247523083,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1aySZBGEQG,1001.0,影视,43.0,rankboard,rankboard:rid=1001:rank=43,2026-04-08T13:22:09.112720+00:00,,438590907,182,2026-04-06T06:00:45+00:00,137,281427.0,"rankboard:rid=1001:rank=43,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1eySZBGEPV,,,,hot,hot:pn=1:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,672328094,172,2026-04-06T06:00:20+00:00,236,55771.0,hot:pn=1:ps=20,full_site_floorings/daily_hot-20260406_170113.csv,full_site_floorings,1006
BV16HDNB3EnS,,,,author_expand,owner:3546617862949729,2026-04-07T10:48:56.087074+00:00,2026-04-07T10:48:56.087074+00:00,3546617862949729,195,2026-04-06T06:00:00+00:00,2014127,718.0,owner:3546617862949729,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1Bw9FB8EQb,,,,author_expand,owner:474980480,2026-04-07T11:17:52.332581+00:00,2026-04-07T11:17:52.332581+00:00,474980480,242,2026-04-06T06:00:00+00:00,146,1424.0,owner:474980480,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1EaSZBnEMw,1003.0,音乐,92.0,rankboard,rankboard:rid=1003:rank=92,2026-04-08T13:22:03.563935+00:00,,225521349,130,2026-04-06T06:00:00+00:00,3004,303146.0,"rankboard:rid=1003:rank=92,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1fcSXBKEMX,1004.0,舞蹈,16.0,rankboard,rankboard:rid=1004:rank=16,2026-04-08T13:22:05.730069+00:00,,28645131,252,2026-04-06T06:00:00+00:00,19,217925.0,"rankboard:rid=1004:rank=16,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1Q1SZBrEBR,,,,author_expand,owner:387439634,2026-04-07T11:00:50.607432+00:00,2026-04-07T11:00:50.607432+00:00,387439634,207,2026-04-06T05:59:18+00:00,925,2009.0,owner:387439634,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
