bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1YC9TByEtX,1014.0,时尚美妆,60.0,rankboard,rankboard:rid=1014:rank=60,2026-04-07T12:40:41.458735+00:00,,27327545,138,2026-04-03T04:29:04+00:00,563,113908.0,"rankboard:rid=1014:rank=60,https://www.bilibili.com/v/popular/rank/fashion",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1003
BV1eC9TByE64,1018.0,体育运动,66.0,rankboard,rankboard:rid=1018:rank=66,2026-04-07T12:40:44.145820+00:00,,1879641662,235,2026-04-03T04:23:34+00:00,37,542250.0,"rankboard:rid=1018:rank=66,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1003
BV19F9NBKErW,1004.0,舞蹈,50.0,rankboard,rankboard:rid=1004:rank=50,2026-04-07T12:40:25.844397+00:00,,3546796343167199,215,2026-04-03T04:22:44+00:00,49,482878.0,"rankboard:rid=1004:rank=50,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1003
BV1LK9FBoEPK,1002.0,娱乐,63.0,rankboard,rankboard:rid=1002:rank=63,2026-04-06T09:02:31.704956+00:00,,548997040,242,2026-04-03T04:20:00+00:00,63,303512.0,"rankboard:rid=1002:rank=63,https://www.bilibili.com/v/popular/rank/ent",full_site_floorings/rankboard-20260406_170215.csv,full_site_floorings,1007
BV1pSXfBBEdT,1001.0,影视,100.0,rankboard,rankboard:rid=1001:rank=100,2026-04-05T08:03:43.479271+00:00,,26023642,182,2026-04-03T04:20:00+00:00,647,159484.0,"rankboard:rid=1001:rank=100,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260405_160330.csv,full_site_floorings,1009
BV1VF9NBTEPJ,,,,author_expand,owner:1390829728,2026-04-03T06:05:15.083394+00:00,2026-04-03T06:05:15.083394+00:00,1390829728,205,2026-04-03T04:18:17+00:00,55,124.0,owner:1390829728,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1ac9NBiEiY,,,,author_expand,owner:3691009749813915,2026-04-03T06:20:41.005501+00:00,2026-04-03T06:20:41.005501+00:00,3691009749813915,27,2026-04-03T04:18:15+00:00,1951,83.0,owner:3691009749813915,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1VZ9PBBEm8,,,,author_expand,owner:3691009749813915,2026-04-03T06:20:41.005501+00:00,2026-04-03T06:20:41.005501+00:00,3691009749813915,27,2026-04-03T04:16:33+00:00,1957,50.0,owner:3691009749813915,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1Ro9PBMEgW,,,,author_expand,owner:3691009749813915,2026-04-03T06:20:41.005501+00:00,2026-04-03T06:20:41.005501+00:00,3691009749813915,27,2026-04-03T04:13:51+00:00,1893,22.0,owner:3691009749813915,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV15o9PBuE5J,1018.0,体育运动,39.0,rankboard,rankboard:rid=1018:rank=39,2026-04-05T08:03:59.295381+00:00,,306936843,235,2026-04-03T04:12:19+00:00,321,186347.0,"rankboard:rid=1018:rank=39,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260405_160330.csv,full_site_floorings,1009
BV1Lo9PBuE89,,,,author_expand,owner:50295692,2026-04-03T05:52:46.256640+00:00,2026-04-03T05:52:46.256640+00:00,50295692,218,2026-04-03T04:11:23+00:00,49,15261.0,owner:50295692,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1r19PB2ETj,,,,author_expand,owner:27033880,2026-04-03T05:54:54.707385+00:00,2026-04-03T05:54:54.707385+00:00,27033880,85,2026-04-03T04:11:19+00:00,733,289.0,owner:27033880,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1n19PB2EoF,,,,author_expand,owner:27033880,2026-04-03T05:54:54.707385+00:00,2026-04-03T05:54:54.707385+00:00,27033880,85,2026-04-03T04:11:16+00:00,554,85.0,owner:27033880,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1c19PB2ENF,,,,author_expand,owner:27033880,2026-04-03T05:54:54.707385+00:00,2026-04-03T05:54:54.707385+00:00,27033880,85,2026-04-03T04:11:13+00:00,705,50.0,owner:27033880,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1n19PB2Em3,,,,author_expand,owner:27033880,2026-04-03T05:54:54.707385+00:00,2026-04-03T05:54:54.707385+00:00,27033880,85,2026-04-03T04:11:10+00:00,566,66.0,owner:27033880,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
