bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1499NBFE7m,1013.0,汽车,76.0,rankboard,rankboard:rid=1013:rank=76,2026-04-07T12:40:39.248106+00:00,,151482404,247,2026-04-03T01:32:54+00:00,440,302562.0,"rankboard:rid=1013:rank=76,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1003
BV1R99wBaEFk,,,,author_expand,owner:522653994,2026-04-03T05:39:07.675938+00:00,2026-04-03T05:39:07.675938+00:00,522653994,205,2026-04-03T01:30:00+00:00,640,4158.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1Av9wB1ESs,,,,author_expand,owner:224267770,2026-04-03T05:41:05.541035+00:00,2026-04-03T05:41:05.541035+00:00,224267770,27,2026-04-03T01:30:00+00:00,31,2956.0,owner:224267770,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1Lj9KB5E1y,1005.0,动画,78.0,rankboard,rankboard:rid=1005:rank=78,2026-04-07T12:40:17.594362+00:00,,11397116,25,2026-04-03T01:30:00+00:00,40,1545784.0,"rankboard:rid=1005:rank=78,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1003
BV18MXyBgEFF,1005.0,动画,59.0,rankboard,rankboard:rid=1005:rank=59,2026-04-07T12:40:17.594362+00:00,,1829045,17,2026-04-03T01:28:30+00:00,397,5200392.0,"rankboard:rid=1005:rank=59,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1003
BV1YB9NBgEDH,,,,author_expand,owner:416220600,2026-04-03T06:44:37.842301+00:00,2026-04-03T06:44:37.842301+00:00,416220600,19,2026-04-03T01:25:20+00:00,11,90.0,owner:416220600,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1hr9AB8ELT,1008.0,游戏,31.0,rankboard,rankboard:rid=1008:rank=31,2026-04-06T09:02:20.634184+00:00,,524993139,21,2026-04-03T01:20:00+00:00,36,1189882.0,"rankboard:rid=1008:rank=31,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260406_170215.csv,full_site_floorings,1007
BV1vv9NBGE1m,1024.0,动物,95.0,rankboard,rankboard:rid=1024:rank=95,2026-04-06T09:02:47.859676+00:00,,3706955210165106,218,2026-04-03T01:14:12+00:00,69,232263.0,"rankboard:rid=1024:rank=95,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260406_170215.csv,full_site_floorings,1007
BV1Vk9NBBExv,1004.0,舞蹈,54.0,rankboard,rankboard:rid=1004:rank=54,2026-04-07T12:40:25.844397+00:00,,3546611185617567,20,2026-04-03T01:10:57+00:00,278,154449.0,"rankboard:rid=1004:rank=54,https://www.bilibili.com/v/popular/rank/dance",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1003
BV1Xy9NBKEat,,,,author_expand,owner:3546716030634151,2026-04-03T06:14:53.056074+00:00,2026-04-03T06:14:53.056074+00:00,3546716030634151,182,2026-04-03T01:10:28+00:00,868,5872.0,owner:3546716030634151,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1439jBtEDb,,,,author_expand,owner:19248926,2026-04-03T05:40:37.539144+00:00,2026-04-03T05:40:37.539144+00:00,19248926,124,2026-04-03T01:05:00+00:00,354,11885.0,owner:19248926,uid_expansions/uid_expansion_20260325_20260403_124149/videolist_part_1.csv,uid_expansions,0
BV1Qy9NBKEKb,1008.0,游戏,91.0,rankboard,rankboard:rid=1008:rank=91,2026-04-06T09:02:20.634184+00:00,,3546743195044315,65,2026-04-03T01:04:42+00:00,181,405829.0,"rankboard:rid=1008:rank=91,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260406_170215.csv,full_site_floorings,1007
