bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV18L9uBkEyN,1018.0,体育运动,61.0,rankboard,rankboard:rid=1018:rank=61,2026-04-06T09:02:45.264156+00:00,,475976099,235,2026-04-03T10:30:00+00:00,304,240561.0,"rankboard:rid=1018:rank=61,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260406_170215.csv,full_site_floorings,1007
BV1F99MBoEcu,1020.0,美食,92.0,rankboard,rankboard:rid=1020:rank=92,2026-04-07T12:40:37.307708+00:00,,259713513,215,2026-04-03T10:29:40+00:00,343,609148.0,"rankboard:rid=1020:rank=92,https://www.bilibili.com/v/popular/rank/food",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1003
BV1n99MBoEHL,1008.0,游戏,71.0,rankboard,rankboard:rid=1008:rank=71,2026-04-06T09:02:20.634184+00:00,,2229752,17,2026-04-03T10:29:04+00:00,918,548051.0,"rankboard:rid=1008:rank=71,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260406_170215.csv,full_site_floorings,1007
BV1of9MBpEpb,1012.0,科技数码,58.0,rankboard,rankboard:rid=1012:rank=58,2026-04-06T09:02:36.557835+00:00,,1759342120,162,2026-04-03T10:28:56+00:00,3212,185353.0,"rankboard:rid=1012:rank=58,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260406_170215.csv,full_site_floorings,1007
BV1cS9MB8EhL,1007.0,鬼畜,87.0,rankboard,rankboard:rid=1007:rank=87,2026-04-08T13:22:00.464447+00:00,,3546743092283546,138,2026-04-03T10:26:50+00:00,34,94031.0,"rankboard:rid=1007:rank=87,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1cD9MBfEsM,1007.0,鬼畜,94.0,rankboard,rankboard:rid=1007:rank=94,2026-04-08T13:22:00.464447+00:00,,237470715,216,2026-04-03T10:25:03+00:00,74,301391.0,"rankboard:rid=1007:rank=94,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
BV1c19PB2Eun,,,,author_expand,owner:1368498772,2026-04-04T08:17:43.174633+00:00,2026-04-04T08:17:43.174633+00:00,1368498772,31,2026-04-03T10:25:00+00:00,281,896842.0,owner:1368498772,uid_expansions/uid_expansion_20260325_20260404_153028/videolist_part_1.csv,uid_expansions,0
BV1KB9KBFEX1,1008.0,游戏,63.0,rankboard,rankboard:rid=1008:rank=63,2026-04-06T09:02:20.634184+00:00,,689943492,17,2026-04-03T10:25:00+00:00,135,790850.0,"rankboard:rid=1008:rank=63,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260406_170215.csv,full_site_floorings,1007
BV1FD9MBfEn5,,,,hot,hot:pn=13:ps=20,2026-04-09T13:11:53.543541+00:00,2026-04-09T13:11:53.543541+00:00,2930404,208,2026-04-03T10:24:39+00:00,1833,1429241.0,hot:pn=13:ps=20,full_site_floorings/daily_hot-20260409_211153.csv,full_site_floorings,1000
BV1FD9MBfEZA,1024.0,动物,13.0,rankboard,rankboard:rid=1024:rank=13,2026-04-08T13:22:35.043781+00:00,,699359321,22,2026-04-03T10:23:38+00:00,28,947408.0,"rankboard:rid=1024:rank=13,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260408_212152.csv,full_site_floorings,1002
