bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
BV1fCQgBsEmL,author_expand,owner:3546637938985683,2026-04-14T11:27:30.308829+00:00,2026-04-14T11:27:30.308829+00:00,3546637938985683,161,2026-04-14T09:16:58+00:00,117,286.0,owner:3546637938985683
BV1emQbBeE5C,author_expand,owner:3546716594768370,2026-04-14T11:27:42.339292+00:00,2026-04-14T11:27:42.339292+00:00,3546716594768370,201,2026-04-13T10:33:16+00:00,17,1111.0,owner:3546716594768370
