bvid,has_stat_snapshot,has_comment_snapshot
BV1gYXmBDESf,True,True
BV1gZXNBeEGJ,True,True
BV1gdXUB9ETx,True,True
BV1goDVBJEtv,True,True
BV1gzXKBvEti,True,True
BV1h3X5BdEPS,True,True
BV1h5XjBaEC4,True,True
BV1h5XjBaEhv,True,True
BV1h5XjBaEoQ,True,True
BV1h7XDBtEPA,True,True
BV1h7XjB8Emp,True,True
BV1hBXbBeEer,True,True
BV1hTXGBDE3E,True,True
BV1hcXMBuE3N,True,True
BV1hjXjBcEKT,True,True
BV1i4XKBCEjE,True,True
BV1iBXgBQEjg,True,True
BV1iNDPBAEZr,True,True
BV1iWXmBoEet,True,True
BV1igDKBqEcB,True,True
BV1ikX2BREZM,True,True
BV1iwXZBQE17,True,True
BV1ixXKB5EBV,True,True
BV1jZX1BdEjN,True,True
BV1jcXWBsEg1,True,True
BV1jsXPBTEpj,True,True
BV1jy9nBHE75,True,True
BV1jzX2BoEKN,True,True
BV1k3XLB1Ece,True,True
BV1kQXLB7E9b,True,True
BV1kQXmBqE7z,True,True
BV1kSX1BcE5e,True,True
