bvid,has_stat_snapshot,has_comment_snapshot
BV1kdXSBkESY,True,True
BV1kdXSBkEuc,True,True
BV1kdXSBkEur,True,True
BV1kiXDBLEds,True,True
BV1kiXNBmETk,True,True
BV1kiXTBxEgY,True,True
BV1kqXDByEgB,True,True
BV1kqXTBREQQ,True,True
BV1m1XbBfEMW,True,True
BV1m2XQB4EY6,True,True
BV1mpXNB4EAq,True,True
BV1nGXPBLE6g,True,True
BV1nMX3BwEP5,True,True
BV1nZXKBpEQy,True,True
BV1nhX2BAEaz,True,True
BV1niXNBUEjr,True,True
BV1npSdBUEn1,True,True
BV1nyDKB5ERo,True,True
BV1o1XzBzEsw,True,True
BV1o49WB8E3e,True,True
