owner_mid
3546749647980910
3546921513782109
16054375
5836069
355024318
1487316826
1265652806
3546618680838210
1577804
3493260618106936
147166910
946974
3546859563911668
4658735
11073
5970160
3706958481721897
3546741475379844
1340190821
39627524
20716516
498109258
412615990
647201537
3537104485223314
1178679712
2147009034
777536
1636034895
371798399
644255470
383705385
157703013
703186600
3461566387194506
3546788160079885
730732
3546661399824534
99157282
438256074
1208823126
7349
5024187
3546888255048212
220051309
442761786
429787979
373388923
70429299
688489329
10119428
161775300
2102195
14229967
1746616203
546195
7466789
304032932
3546742700116050
1607240215
352097878
3706948650273254
18232315
438592964
520819684
3537121923042015
1725417077
456664753
8031665
942755
3493269774272811
3493257069725782
346563107
3966122
511373761
40155866
87495701
388477943
31676524
1121360699
528461028
439505
268941858
227357473
1146388214
38347595
265457911
3546983128107841
316627722
3546636978489848
1955655610
409485111
3632305138567233
1369887472
3494376565115651
316381099
54137711
403637371
641217
511848876
44903085
33739137
1374736847
400851989
200030523
9070204
3546702009076279
3706966874524552
3546834343561484
19507350
92697667
109319230
1599847895
3691009921780154
100681971
501642082
479797323
30898527
551861620
1453156536
415890389
353836002
2038249363
344254152
1989132231
3706969024105240
3546571526376034
421783878
242263602
18343098
1447640221
397341794
44462098
72969462
1263987303
3706952269957682
3546631146309753
65582571
348830160
615749548
15268709
1921074494
3461578053651308
4017614
431572564
85927499
1444107227
690610037
647321008
1686807946
442897464
166675476
476626522
3546743396370903
5842837
14048220
3706960404810288
917643
3706948107111154
3690996896368701
86224364
654552
445544541
3546753076824697
3690980941236454
3546674309892648
1409351224
236178045
2147413451
141542525
2006498
100335751
25007084
3537121952401913
3632299155392650
3546380238850219
3546621725903074
437737702
370872189
3461576323500263
49442838
267780892
19908077
360514843
688134438
160972207
3706960788588694
652315
3494355190942280
1452648708
30502823
3494356096912064
14499504
99827844
39743186
38568774
34456580
19525533
3546697248541009
1234125278
1955897084
1577920839
495323122
3706942885202484
38752124
211005705
3546876437597130
8878219
3546610441128288
297965526
509250684
1297294897
19965528
1666628639
27534330
14890801
392836434
405370021
52717408
354960045
180680164
382651856
393091539
492905896
499951416
166371312
107873360
3537121008683451
6870179
423895
450882837
3632301640517898
12073864
1932357910
1722516565
8618005
1815938
434786180
168598
1250115313
3546664558135806
101392000
11332884
8523147
524993139
3706945120766454
29226636
1750151716
3546642351393406
115243694
431073645
506798348
3546964505397649
3691002535610407
157331159
14896506
6875363
109699131
108044977
1996990273
27996286
1428761468
194053532
1288996695
3546904904337681
26240675
2119811581
3546645778139206
362146550
3546870838200668
20303951
50395041
12705018
3546706490689938
1603676525
31783129
664668726
3546652994439663
593987248
646248147
28348490
30222764
429765143
3140596
400975707
387326694
40489639
432527665
24961799
3493265269590447
7098437
8034163
1719393819
11881759
15027167
40123538
5432766
116557428
29684184
1461469763
3690977933920284
648872317
687535320
372963336
386977561
2138746869
515993
3546619769260163
31760507
501205147
548824
3546833133504703
327838817
434773406
3546716605254375
45792199
7518140
3632300606622153
59905809
1398957
3632308806486260
3546894057868162
18234586
1157901692
2283296
75014708
7873222
1131534625
497967034
696971118
379949289
25422790
1978885142
91790758
376358805
75084257
398212211
7792521
1757997372
263685549
3461580710742160
115058458
349745174
233474257
22013002
22770727
1073320056
472842735
256237759
3493120861801214
401939675
21581801
12305547
3546913498466873
54356162
3546665581545586
3546921702525132
86845179
1936242793
276224973
34305628
1486754591
3546670369344288
301916461
3546830363166750
6636705
132344841
409604529
1745584728
3546614473951386
423517587
1771658690
3537109889583508
42561463
3546766003669561
3546795672079131
20457232
1834554979
3493082817366845
477676711
3493085912763265
44336821
179264824
3690978735032342
379028503
690545051
8604834
1465539980
1654042101
3706926558874049
3493085782739496
385534216
1312279649
3546972954823646
11780162
3546657239075200
496958358
454955503
700458787
3706954771860305
406948651
3546840093952058
261485584
3706962650860338
3690993157146872
3546879795136644
3706963953191779
3546779519814557
3546839387212392
43110591
284120
1203242887
11422033
33721643
3546694058773380
23957550
254114217
1377062418
1686414750
1463285711
8237763
18026414
7105167
3546819082586874
3546889507047857
1721952563
480680646
3706924254103921
3546871823861919
191788967
3546907773242261
88082801
296465852
2011298602
532769633
486906719
523063259
3493278045440524
13773683
518371718
3546879946131745
1573049
2063190870
3546569288714792
7706705
34262915
113577534
3546629128849783
1484213792
3546833842342572
8060090
15467854
437280056
872665
15897890
1069628480
1261232140
385354174
222020195
3493141629896727
2715511
498099165
385976970
483879799
3632313416026204
482764121
28645131
2073801516
25255021
1813797500
617302617
31968078
35579222
549791558
548385835
21619102
158218444
3546751432657335
385204141
1635704
404078509
3546593653426493
3493137452370458
3691012234938963
361729728
672342685
3546921668970515
1508100119
518190650
14079121
259333
672328094
2132435922
3493283298805939
1288071902
2009929
1220115075
31761139
1355498672
8447574
1200612903
662611903
636626594
1318997
1576086264
8393023
6210612
21648772
409793037
7014232
18841842
11252945
30952147
18717335
3546892631804039
325844
351364687
34758487
1265680561
22467863
1284184786
168562709
296483
3267615
621704765
3706947465381964
288981914
12219431
23848335
20067185
2800079
4974304
34302413
646486027
6784676
3546393320884701
482018220
3546872698374281
3546873780505293
351725670
19936565
171796822
3690972269513105
3536997073291285
3706959540783325
34781714
1905253852
5028996
3546868311132258
2804493
36811595
562242251
96967343
305868548
479820935
348989367
12545996
440263341
438590907
108264176
512661523
3546712601791230
145750219
1334078880
19194028
40545158
3546835981437722
346749212
3493092753672716
7948129
472103518
3546795426711866
2328551
3546705064626648
702149749
486260629
94281836
1711193563
20708522
2053473
70942172
257433099
245069296
70353036
35683995
69221252
1516380539
10518076
14582269
1023951201
395991094
604710494
22026420
3546897883073062
3546378898770447
524249005
