board_rid,board_name,board_rank,bvid,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs
,,,BV1o7DYB2Exe,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,1497463202,208,2026-04-07T09:20:00+00:00,94,4582499.0,hot:pn=1:ps=20
,,,BV1H7QFBaERe,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,5970160,138,2026-04-10T09:00:00+00:00,2343,1516486.0,hot:pn=1:ps=20
,,,BV1xTSQBVEkC,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,478610686,138,2026-04-05T13:30:00+00:00,360,6327121.0,hot:pn=1:ps=20
,,,BV1QpSoBqEF8,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,346749212,183,2026-04-06T09:31:14+00:00,239,4121020.0,hot:pn=1:ps=20
,,,BV1BtQwBYE3o,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,346563107,124,2026-04-10T11:00:54+00:00,978,287842.0,hot:pn=1:ps=20
,,,BV1DED4BQE4t,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,3546899741149308,215,2026-04-09T10:31:47+00:00,52,1309767.0,hot:pn=1:ps=20
,,,BV17vDrBMEb1,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,59905809,22,2026-04-09T04:05:00+00:00,89,801465.0,hot:pn=1:ps=20
,,,BV1jQD7BuEJ2,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,30898527,27,2026-04-09T03:30:00+00:00,103,639907.0,hot:pn=1:ps=20
,,,BV1PRDxBuET9,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,14804670,209,2026-04-10T03:00:00+00:00,607,1425122.0,hot:pn=1:ps=20
,,,BV115DEBpENi,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,2011298602,137,2026-04-09T11:00:00+00:00,3891,1649728.0,hot:pn=1:ps=20
,,,BV1CYD4BGECv,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,1571512136,65,2026-04-09T11:22:56+00:00,83,1174249.0,hot:pn=1:ps=20
,,,BV1ySDxBkEqx,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,3546640096954436,254,2026-04-09T12:14:25+00:00,146,861868.0,hot:pn=1:ps=20
,,,BV1NyDWBME1t,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,495979927,21,2026-04-09T08:38:23+00:00,462,577263.0,hot:pn=1:ps=20
,,,BV1J8DaBSEEb,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,384425347,65,2026-04-07T10:00:00+00:00,166,1662876.0,hot:pn=1:ps=20
,,,BV1j9DJB1EdU,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,3546888255048212,212,2026-04-09T03:30:00+00:00,259,1407789.0,hot:pn=1:ps=20
,,,BV1KrDYBwEAo,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,436368347,86,2026-04-07T05:54:03+00:00,241,2219046.0,hot:pn=1:ps=20
,,,BV1ZcDfBWEUJ,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,20457232,241,2026-04-10T01:35:49+00:00,696,470762.0,hot:pn=1:ps=20
,,,BV13XDeBkEUG,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,3546694587255191,228,2026-04-07T11:26:02+00:00,419,2462697.0,hot:pn=1:ps=20
,,,BV1vyDpBEESx,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,7487399,182,2026-04-09T03:27:00+00:00,1019,1000125.0,hot:pn=1:ps=20
,,,BV1YXDfBUETP,hot,hot:pn=1:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,1340190821,172,2026-04-10T12:40:00+00:00,167,1378548.0,hot:pn=1:ps=20
,,,BV1ktDpBFEQN,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,3493260618106936,138,2026-04-09T04:32:07+00:00,74,7406025.0,hot:pn=2:ps=20
,,,BV1tmQwBSEV1,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,3493269774272811,21,2026-04-10T10:26:45+00:00,30,511002.0,hot:pn=2:ps=20
,,,BV1W5DjB1Eus,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,3546679452109538,138,2026-04-08T09:31:21+00:00,707,839194.0,hot:pn=2:ps=20
,,,BV1H7QFBaERp,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,472989774,121,2026-04-10T10:05:00+00:00,182,23768.0,hot:pn=2:ps=20
,,,BV1mtD4B1EPa,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,8366990,250,2026-04-09T11:52:01+00:00,2679,1049476.0,hot:pn=2:ps=20
,,,BV1bZDoBqEne,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,24490535,228,2026-04-10T09:00:00+00:00,1965,193162.0,hot:pn=2:ps=20
,,,BV1ULDpBMEzs,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,133985615,228,2026-04-09T03:59:13+00:00,488,2340445.0,hot:pn=2:ps=20
,,,BV1ZND4BhEYp,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,352097878,31,2026-04-09T12:22:14+00:00,39,929545.0,hot:pn=2:ps=20
,,,BV1E1DLBvE43,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,99157282,212,2026-04-08T10:29:58+00:00,1082,1506604.0,hot:pn=2:ps=20
,,,BV12oDnBaEJo,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,3546871823861919,31,2026-04-08T22:29:24+00:00,28,1555047.0,hot:pn=2:ps=20
,,,BV1xNDxBkEXt,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,18026414,171,2026-04-09T14:04:44+00:00,279,830520.0,hot:pn=2:ps=20
,,,BV1MkDxB7EkY,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,25480023,247,2026-04-10T02:00:00+00:00,695,361230.0,hot:pn=2:ps=20
,,,BV1B2D4BYEDA,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,1405515989,253,2026-04-10T11:35:00+00:00,1221,98953.0,hot:pn=2:ps=20
,,,BV12eSoBFETE,hot,hot:pn=2:ps=20,2026-04-10T14:47:50.884476+00:00,2026-04-10T14:47:50.884476+00:00,503058735,85,2026-04-06T10:00:00+00:00,185,6205955.0,hot:pn=2:ps=20
