bvid,has_stat_snapshot,has_comment_snapshot
BV1i9SoBjEff,True,True
BV1i9SoBjEyf,True,True
BV1iBXgBQEjg,True,True
BV1iCDfBREdj,True,True
BV1iCDsBoEKR,True,True
BV1iDDLBwE1d,True,True
BV1iDDLBwEmF,True,True
BV1iDQcBZETD,True,True
BV1iDQvBdEXB,True,True
BV1iNDPBAEZr,True,True
BV1iSQcBbEfg,True,True
BV1iUDmBXEsK,True,True
BV1iUQcBFE1i,True,True
BV1iVD7BNEB1,True,True
BV1iVD7BNEpi,True,True
BV1iWDZBSEaR,True,True
BV1iWXmBoEet,True,True
BV1iXQYBmEKs,True,True
BV1iXQcB4EqZ,True,True
BV1iZDkB3Evh,True,True
BV1iZQNBzEef,True,True
BV1iaDDBcEL8,True,True
BV1iaDDBcEVY,True,True
BV1iaDDBwEhh,True,True
BV1icDCBuEuG,True,True
BV1idDQBeEGx,True,True
BV1idDkBkE6o,True,True
BV1idDkBkE7M,True,True
BV1idDkBkEkD,True,True
BV1ieQiB4EYH,True,True
BV1igDKBqEcB,True,True
BV1ihQFBXEgJ,True,True
BV1iiQ4BPEDQ,True,True
BV1iiQ4BPENe,True,True
BV1iiQ4BPEvq,True,True
BV1iiQsBxE34,True,True
BV1iiQsBxEck,True,True
BV1ikDpBSEpj,True,True
BV1ikX2BREZM,True,True
BV1imQgBQEJa,True,True
BV1inDyB5EUt,True,True
BV1ioQABaEM9,True,True
BV1ioQABaEnP,True,True
BV1iqDXBvE6T,True,True
BV1irQbBBEEG,True,True
BV1isDxBfEy2,True,True
BV1iuD4BfEYA,True,True
BV1iwQMByED4,True,True
BV1iwQMByED5,True,True
BV1iwQMByEJM,True,True
BV1iwXZBQE17,True,True
BV1ixDZBEEJX,True,True
BV1ixXKB5EBV,True,True
BV1j1QMBLE5b,True,True
BV1j1QMBLEBR,True,True
BV1j1QMBLEV4,True,True
BV1j1QMBLEgH,True,True
BV1j2QgBpEgK,True,True
BV1j2QgBpEqu,True,True
BV1j3D7BiEUC,True,True
BV1j3D7BiEUQ,True,True
BV1j3D7BiEmU,True,True
BV1j3DQBeE7a,True,True
BV1j3QWB9EED,True,True
BV1j3QWB9EUN,True,True
BV1j3QvBWEgv,True,True
BV1j3QvBWEqT,True,True
BV1j5DQBYEhv,True,True
BV1j5DQBaEM9,True,True
BV1j5DQBaETM,True,True
BV1j5DQBaETZ,True,True
BV1j7D9BMEGF,True,True
BV1j7QtBKEVQ,True,True
BV1j8DDBYEvs,True,True
BV1j8DtBPEtp,True,True
BV1j9QABYEzM,True,True
BV1j9SoB7Ezj,True,True
BV1jAD1B1EHn,True,True
BV1jBDRBCEHc,True,True
BV1jCQMB2Edt,True,True
BV1jDQgBDEg9,True,True
BV1jEQtBvEkz,True,True
BV1jJDdByE1f,True,True
BV1jKDSBFErL,True,True
BV1jLD9BzENG,True,True
BV1jLD9BzErM,True,True
BV1jLD9BzEzo,True,True
BV1jLQxBfE5W,True,True
BV1jMDSBZEaH,True,True
BV1jRDkBVEoS,True,True
BV1jTDSBbESa,True,True
BV1jTDSBbEbt,True,True
BV1jVDQBAE9w,True,True
BV1jVDQBAEXC,True,True
BV1jVQxBcECM,True,True
BV1jWDZBSEwx,True,True
BV1jWQuBJEpi,True,True
BV1jYDrBzE6g,True,True
BV1jZDkB3Era,True,True
BV1jZX1BdEjN,True,True
