bvid,has_stat_snapshot,has_comment_snapshot
BV1X4XmB9EZT,True,True
BV1X6DDBRETR,True,True
BV1X6QwBsED3,True,True
BV1X7XTBBEXa,True,True
BV1X8DyBMEJE,True,True
BV1X9DmBEECP,True,True
BV1XADXBZEi1,True,True
BV1XAQ4BdEDB,True,True
BV1XDDpB5EWC,True,True
BV1XHQABxEAP,True,True
BV1XHQABxEL6,True,True
BV1XKQbBaEew,True,True
BV1XMQMB6ERB,True,True
BV1XMQbBcEUS,True,True
BV1XNDFB2EWa,True,True
BV1XNQbBAEZY,True,True
BV1XNQbBAEbU,True,True
BV1XNQbBAEtr,True,True
BV1XQQMB3ETU,True,True
BV1XSQbBAEXp,True,True
BV1XSQbBAEwD,True,True
BV1XTDCBNEVk,True,True
BV1XUDCBKEMT,True,True
BV1XUDCBKEpN,True,True
BV1XUQKBvECS,True,True
BV1XZDSBWEmr,True,True
BV1XcDDBHEce,True,True
BV1XcQPBfE3G,True,True
BV1XcQsBJExN,True,True
BV1XdDSBREs9,True,True
BV1XdQYByEPd,True,True
BV1XgXNBvER4,True,True
BV1XnDQBtEHw,True,True
BV1XnQvBjEHD,True,True
BV1XoQgB1Eh5,True,True
BV1XpDkBNEqf,True,True
BV1XpQABdEba,True,True
BV1XqDDBoEdM,True,True
BV1XqDDBoEdy,True,True
BV1XtDyBzEzD,True,True
BV1XwDEBhEHs,True,True
BV1XwDXBbETh,True,True
BV1XwDXBbEUn,True,True
BV1XwQ4B4EHz,True,True
BV1XwQ4B4Ems,True,True
BV1XzDDBxEQp,True,True
BV1XzQsBWEqx,True,True
BV1Y1DXBFEu1,True,True
BV1Y2DRBTEhD,True,True
BV1Y4DyB3Evj,True,True
BV1Y4DyBgExC,True,True
BV1Y4QtBFEet,True,True
BV1Y5DSB9E2g,True,True
BV1Y5DSB9EU5,True,True
BV1Y5DSB9EXf,True,True
BV1Y6QwBsEb8,True,True
BV1Y6QwBsErp,True,True
BV1Y8DZB1EsP,True,True
BV1Y9D4BZEBi,True,True
BV1YAQPBtEKY,True,True
BV1YAQPBtELc,True,True
BV1YAQPBtEja,True,True
BV1YBQwBdEA1,True,True
BV1YBQwBdEQj,True,True
BV1YBQwBdETE,True,True
BV1YCQ4BbEY4,True,True
BV1YEQxBoEhK,True,True
BV1YFDrBwEpT,True,True
BV1YFQPB8Ee2,True,True
BV1YGXNBNEKM,True,True
BV1YHQxBRESp,True,True
BV1YMQMB6EC6,True,True
BV1YMQMB6EPL,True,True
BV1YMQMB6Ex5,True,True
BV1YMQbBwEEL,True,True
BV1YNDFB2EgC,True,True
BV1YPX2BDEsG,True,True
BV1YQDsBHEEp,True,True
BV1YQQMB3EaD,True,True
BV1YRDfB7EG4,True,True
BV1YRDfB7EdZ,True,True
BV1YRDfB7Eyq,True,True
BV1YRQYBLE2d,True,True
BV1YSQbBAEUD,True,True
BV1YSXUBZE9V,True,True
BV1YTDCBNE4D,True,True
BV1YTDCBNE7v,True,True
BV1YUDpB1EBL,True,True
BV1YWDkBeE9H,True,True
BV1YWQxBWE5g,True,True
BV1YXDfBUEPC,True,True
BV1YZDBBREbs,True,True
BV1YbD2B2E18,True,True
BV1YcQPBfE2K,True,True
BV1YeD2BVEcJ,True,True
BV1YfQcBpEiZ,True,True
BV1YfQcBpEoh,True,True
BV1YfQvBnEQ4,True,True
BV1YiQeB7EyT,True,True
BV1YiQpBmEZ8,True,True
