bvid,has_stat_snapshot,has_comment_snapshot
BV1LVDQBAEUY,True,True
BV1LWDZBSECm,True,True
BV1LXDSBZE6V,True,True
BV1LYDtBwEmf,True,True
BV1LYQeBJEEF,True,True
BV1LYQwBFEXV,True,True
BV1LYXMB7Ews,True,True
BV1LZDkB3EXh,True,True
BV1LZDkB3Ehk,True,True
BV1LeQiB4EX1,True,True
BV1LeQwBbE1w,True,True
BV1LeQwBbE72,True,True
BV1LeQwBbEFH,True,True
BV1LeQwBbEbs,True,True
BV1LfDkB6EGX,True,True
BV1LfQxB8EJf,True,True
BV1LfQxB8Ebh,True,True
BV1LgDLBtE3M,True,True
BV1LgDSB4E4r,True,True
BV1LgDSB4EHi,True,True
BV1LgX8BkETY,True,True
BV1LhDxBREAn,True,True
BV1LhXMBUEmw,True,True
BV1LhXMBUEtW,True,True
BV1LiDDBbEwG,True,True
BV1LjDQBcE78,True,True
BV1LjDQBcEhT,True,True
BV1LkDCB3E4i,True,True
BV1LkDCB3EVS,True,True
BV1LkDCB3Eib,True,True
BV1LkDeBJE6u,True,True
BV1LmQgBQEXF,True,True
BV1LnD9BKEVf,True,True
BV1LnQtBPEGh,True,True
BV1LpDHByET6,True,True
BV1LqQwBtExf,True,True
BV1LrQKBgEHz,True,True
BV1LrQKBgETo,True,True
BV1LrQKBgEcB,True,True
BV1LtQFBREvK,True,True
BV1LwD1BjE7m,True,True
BV1LwQbBKEQA,True,True
BV1LwQbBKEs9,True,True
BV1LxDWBnEd8,True,True
BV1LxDWBnEhH,True,True
BV1LxQTBgEKz,True,True
BV1LxXLBKEwy,True,True
BV1M1QeB3EXs,True,True
BV1M2DtBpEvz,True,True
BV1M2QFBkEYu,True,True
BV1M2QeB6EYs,True,True
BV1M2QwBnEXv,True,True
BV1M3Q4BHEix,True,True
BV1M5DCB8E39,True,True
BV1M5DCB8EzJ,True,True
BV1M5Q4BJEC1,True,True
BV1M9XGBJEmF,True,True
BV1MDD8BtEKo,True,True
BV1MDQPBxEkC,True,True
BV1MDQwBmEKu,True,True
BV1MED1BvE7K,True,True
BV1MED1BvEjL,True,True
BV1MED1BvEmw,True,True
BV1MFD2BqEcv,True,True
BV1MGDXBXE4d,True,True
BV1MLD1BqEWM,True,True
BV1MLDCBfEEp,True,True
BV1MMDDBmEiV,True,True
BV1MMQeBqEFc,True,True
BV1MMQwB7EXZ,True,True
BV1MNDDBSETv,True,True
BV1MSQsBmENk,True,True
BV1MSQwBEERb,True,True
BV1MYDJBFEed,True,True
BV1MZQKBbEHf,True,True
BV1MZQMBTEzv,True,True
BV1MZXGB2EtC,True,True
BV1MbDSB5EKF,True,True
BV1McSQBEE71,True,True
BV1MeQtBsEXu,True,True
BV1MfX5B9Epe,True,True
BV1MhQxBUENm,True,True
BV1MiQTBYE6q,True,True
BV1MjQbBdENX,True,True
BV1MmQwBSEaq,True,True
BV1MnD1BNE1m,True,True
BV1MnD1BPEAC,True,True
BV1MpDsBGEQW,True,True
BV1MrDWBgEya,True,True
BV1MsD7BoEhE,True,True
BV1MsDmBgE3S,True,True
BV1MtDQBXE8c,True,True
BV1MuDEBdEhC,True,True
BV1MuDEBoEXg,True,True
BV1MvDdBeEjA,True,True
BV1MxDLBEE1v,True,True
BV1MxQWB5E9Q,True,True
BV1MxQWB5Ey8,True,True
BV1MzDZBzEQc,True,True
BV1N1DWBqEcR,True,True
