bvid,has_stat_snapshot,has_comment_snapshot
BV1PhDmBNEk3,True,True
BV1PiDSBzEY2,True,True
BV1PmQ8BWEXK,True,True
BV1PnDCBxEDd,True,True
BV1PnDrBmETF,True,True
BV1PoQpBNEYR,True,True
BV1PrD9BQE55,True,True
BV1PrD9BQEwJ,True,True
BV1PtD1BbEQw,True,True
BV1PuQuBfE1u,True,True
BV1PvX8BxEg8,True,True
BV1PxQbBSERM,True,True
BV1PyD9BSEFe,True,True
BV1PyDdBtESA,True,True
BV1Q1DCBME17,True,True
BV1Q1DXBFEF6,True,True
BV1Q2DXBbEBV,True,True
BV1Q3QMBBE8T,True,True
BV1Q5SXB4E82,True,True
BV1Q8XmBQEJN,True,True
BV1Q8XmBQEes,True,True
BV1QAQ4BdEdy,True,True
BV1QDXGBHE7y,True,True
BV1QED4BQE7f,True,True
BV1QHQvB1EQK,True,True
BV1QKQPBxEHe,True,True
BV1QLXzBFEVE,True,True
BV1QSDCBvEuX,True,True
BV1QUQKBvEfq,True,True
BV1QWDkBeE9m,True,True
BV1QYXSBtEio,True,True
BV1QZDfBLEL9,True,True
BV1QZDfBLEQw,True,True
BV1QbQNBbEYX,True,True
BV1QdDfB2Ej8,True,True
BV1QeXfBUEzj,True,True
BV1QfQYBkENy,True,True
BV1QgQbBfEh5,True,True
BV1QiDUBSExs,True,True
BV1QnQvBjELR,True,True
BV1QnQvBjEvh,True,True
BV1QsQxBXEd5,True,True
BV1QtQNBFEHT,True,True
BV1QtQtBbEgo,True,True
BV1QvXmBEEFX,True,True
BV1QwDDBDE7T,True,True
BV1QwDDBDEAA,True,True
BV1QwQwBnE82,True,True
BV1QxX1B2EdL,True,True
BV1QyDrBcEHp,True,True
BV1QyQwBQEVu,True,True
BV1QzDDBxEf3,True,True
BV1QzXKBvEcg,True,True
BV1R3QcBsERK,True,True
BV1R6DCBrE13,True,True
BV1R6DCBrEeD,True,True
BV1R6DCBrEfv,True,True
BV1R6DCBrEyX,True,True
BV1RA9uBSEL1,True,True
BV1RAQbBeE5L,True,True
BV1RAQbBeEG1,True,True
BV1RAQbBeEcb,True,True
BV1RAQbBeEwK,True,True
BV1RAQbBeEwv,True,True
BV1RAQbBvEVF,True,True
BV1RCDCBzECY,True,True
BV1RCDRBuEGQ,True,True
BV1RCQ4BbENA,True,True
BV1RCQ4BbEV1,True,True
BV1REQABtE7z,True,True
BV1REQABtEKt,True,True
BV1RFQ4BZEg5,True,True
BV1RFQ4BfEe5,True,True
BV1RFQPB8EEF,True,True
BV1RHD9BvE4k,True,True
BV1RJDhBqEhF,True,True
BV1RKD1BCE3N,True,True
BV1RLQvBSEY2,True,True
BV1RMD1BGEgL,True,True
BV1RMDfBUE1Z,True,True
BV1RMDfBUEyv,True,True
BV1RMXjBiEau,True,True
BV1RPQhBrEQs,True,True
BV1RQQYB7EbD,True,True
BV1RRDQBPErF,True,True
BV1RRDSBxEoT,True,True
BV1RSDfBDEMz,True,True
BV1RTDfBJERW,True,True
BV1RTDsBHEgt,True,True
BV1RTQhBzErd,True,True
BV1RTX5BbETQ,True,True
BV1RWQTB6E2y,True,True
BV1RXDSBoEbm,True,True
BV1RXDSBoEhn,True,True
BV1RXDfBUEjN,True,True
BV1RXQcB4Eed,True,True
BV1RZDQBwEPS,True,True
BV1RZQxBFEh4,True,True
BV1RdQvBpE5Z,True,True
BV1RdQxBhEUq,True,True
