bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV12ADGBiEVn,1018.0,体育运动,59.0,rankboard,rankboard:rid=1018:rank=59,2026-04-07T12:40:44.145820+00:00,,436104580,237,2026-04-05T00:56:23+00:00,57,154509.0,"rankboard:rid=1018:rank=59,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV12fD3BuEdg,1007.0,鬼畜,81.0,rankboard,rankboard:rid=1007:rank=81,2026-04-07T12:40:21.448405+00:00,,3691006562142525,216,2026-04-05T00:50:58+00:00,63,92703.0,"rankboard:rid=1007:rank=81,https://www.bilibili.com/v/popular/rank/kichiku",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1TfD3BgEqK,1014.0,时尚美妆,94.0,rankboard,rankboard:rid=1014:rank=94,2026-04-07T12:40:41.458735+00:00,,13447830,157,2026-04-05T00:48:41+00:00,513,26088.0,"rankboard:rid=1014:rank=94,https://www.bilibili.com/v/popular/rank/fashion",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1haDGB2EvZ,,,,hot,hot:pn=12:ps=20,2026-04-05T08:00:17.057955+00:00,2026-04-05T08:00:17.057955+00:00,7980111,24,2026-04-05T00:41:39+00:00,161,57983.0,hot:pn=12:ps=20,full_site_floorings/daily_hot-20260405_160017.csv,full_site_floorings,1004
BV1QaDGB2EtY,,,,author_expand,owner:569784264,2026-04-05T06:12:11.210140+00:00,2026-04-05T06:12:11.210140+00:00,569784264,183,2026-04-05T00:41:35+00:00,303,195.0,owner:569784264,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1c4DuBWE6E,,,,author_expand,owner:271970833,2026-04-05T05:19:16.998300+00:00,2026-04-05T05:19:16.998300+00:00,271970833,208,2026-04-05T00:40:00+00:00,1893,1461.0,owner:271970833,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV15wD3BEEqG,0.0,全站,5.0,rankboard,rankboard:rid=0:rank=5,2026-04-07T12:40:15.194104+00:00,,22770727,216,2026-04-05T00:30:00+00:00,350,2287357.0,"rankboard:rid=0:rank=5,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1FaD3BZEnx,1003.0,音乐,56.0,rankboard,rankboard:rid=1003:rank=56,2026-04-07T12:40:23.764012+00:00,,1018806508,86,2026-04-05T00:30:00+00:00,160,431926.0,"rankboard:rid=1003:rank=56,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1aGDVBJEJS,1001.0,影视,36.0,rankboard,rankboard:rid=1001:rank=36,2026-04-07T12:40:28.219915+00:00,,687009326,86,2026-04-05T00:30:00+00:00,71,1399655.0,"rankboard:rid=1001:rank=36,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV13hDGBEEZ8,,,,hot,hot:pn=19:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,3546897350396015,138,2026-04-05T00:29:02+00:00,115,2318833.0,hot:pn=19:ps=20,full_site_floorings/daily_hot-20260406_170113.csv,full_site_floorings,1002
BV1ahDGB7EEv,1005.0,动画,72.0,rankboard,rankboard:rid=1005:rank=72,2026-04-07T12:40:17.594362+00:00,,1744855019,21,2026-04-05T00:27:56+00:00,23,364665.0,"rankboard:rid=1005:rank=72,https://www.bilibili.com/v/popular/rank/douga",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1Tb9PBtErz,1024.0,动物,52.0,rankboard,rankboard:rid=1024:rank=52,2026-04-07T12:40:46.605742+00:00,,396417116,218,2026-04-05T00:15:00+00:00,170,173956.0,"rankboard:rid=1024:rank=52,https://www.bilibili.com/v/popular/rank/animal",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV18qDGBVE5n,1008.0,游戏,35.0,rankboard,rankboard:rid=1008:rank=35,2026-04-07T12:40:19.650166+00:00,,1286348683,172,2026-04-05T00:10:56+00:00,130,600844.0,"rankboard:rid=1008:rank=35,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1EJDGBdEiv,,,,author_expand,owner:569784264,2026-04-05T06:12:11.210140+00:00,2026-04-05T06:12:11.210140+00:00,569784264,183,2026-04-05T00:08:09+00:00,912,302.0,owner:569784264,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1iJDGBRE9e,,,,hot,hot:pn=10:ps=20,2026-04-06T09:01:13.575381+00:00,2026-04-06T09:01:13.575381+00:00,407221026,17,2026-04-05T00:06:03+00:00,440,537041.0,hot:pn=10:ps=20,full_site_floorings/daily_hot-20260406_170113.csv,full_site_floorings,1002
BV1QDD3ByEXn,,,,author_expand,owner:1629347259,2026-04-05T05:14:12.541535+00:00,2026-04-05T05:14:12.541535+00:00,1629347259,17,2026-04-05T00:00:00+00:00,481,49477.0,owner:1629347259,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1FeD3B4EcD,,,,author_expand,owner:14890801,2026-04-05T05:14:44.918312+00:00,2026-04-05T05:14:44.918312+00:00,1691347,17,2026-04-05T00:00:00+00:00,1472,152721.0,owner:14890801,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1tiDgBKEJr,,,,author_expand,owner:1745143606,2026-04-05T05:17:28.837528+00:00,2026-04-05T05:17:28.837528+00:00,1745143606,176,2026-04-05T00:00:00+00:00,278,42428.0,owner:1745143606,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1fd9MBsEAU,,,,author_expand,owner:522653994,2026-04-05T05:21:11.830447+00:00,2026-04-05T05:21:11.830447+00:00,3546766989331312,21,2026-04-05T00:00:00+00:00,233,1405.0,owner:522653994,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1AZDNB2E1Z,,,,author_expand,owner:423517587,2026-04-05T05:27:21.508229+00:00,2026-04-05T05:27:21.508229+00:00,423517587,243,2026-04-05T00:00:00+00:00,3093,77793.0,owner:423517587,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1xqDMBoEK3,,,,author_expand,owner:627947058,2026-04-05T05:36:46.444648+00:00,2026-04-05T05:36:46.444648+00:00,627947058,231,2026-04-05T00:00:00+00:00,349,3066.0,owner:627947058,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1Rc9TBVEMq,,,,author_expand,owner:3546617862949729,2026-04-05T05:52:11.403853+00:00,2026-04-05T05:52:11.403853+00:00,3546617862949729,195,2026-04-05T00:00:00+00:00,2074355,833.0,owner:3546617862949729,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1krDKBjE3P,,,,author_expand,owner:4351252,2026-04-05T05:58:54.014237+00:00,2026-04-05T05:58:54.014237+00:00,4351252,205,2026-04-05T00:00:00+00:00,150,679.0,owner:4351252,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1tL9EBYE1C,,,,author_expand,owner:474980480,2026-04-05T06:20:34.979516+00:00,2026-04-05T06:20:34.979516+00:00,474980480,242,2026-04-05T00:00:00+00:00,151,425.0,owner:474980480,uid_expansions/uid_expansion_20260325_20260405_123049/videolist_part_1.csv,uid_expansions,0
BV1VAD3BmEpz,1003.0,音乐,20.0,rankboard,rankboard:rid=1003:rank=20,2026-04-07T12:40:23.764012+00:00,,379028503,243,2026-04-05T00:00:00+00:00,4671,747574.0,"rankboard:rid=1003:rank=20,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1TDDTBFEnj,1003.0,音乐,23.0,rankboard,rankboard:rid=1003:rank=23,2026-04-07T12:40:23.764012+00:00,,3546981651712421,243,2026-04-05T00:00:00+00:00,194,3503215.0,"rankboard:rid=1003:rank=23,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1NGQoBAEVv,1010.0,知识,19.0,rankboard,rankboard:rid=1010:rank=19,2026-04-07T12:40:32.697958+00:00,,3493117728656046,250,2026-04-05T00:00:00+00:00,2502,885496.0,"rankboard:rid=1010:rank=19,https://www.bilibili.com/v/popular/rank/knowledge",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1A6DMBdEi5,1012.0,科技数码,40.0,rankboard,rankboard:rid=1012:rank=40,2026-04-07T12:40:35.369388+00:00,,3493116084488813,21,2026-04-05T00:00:00+00:00,70,61010.0,"rankboard:rid=1012:rank=40,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
BV1AsD3BYECX,1018.0,体育运动,54.0,rankboard,rankboard:rid=1018:rank=54,2026-04-07T12:40:44.145820+00:00,,1646779344,249,2026-04-05T00:00:00+00:00,353,104656.0,"rankboard:rid=1018:rank=54,https://www.bilibili.com/v/popular/rank/sports",full_site_floorings/rankboard-20260407_204015.csv,full_site_floorings,1000
