bvid,has_stat_snapshot,has_comment_snapshot
BV1jrX5BKEsq,True,True
BV1jrX5BKExq,True,True
BV1jrX5BKEy5,True,True
BV1jrXGBtE3p,True,True
BV1js9cBeEmy,True,True
BV1js9gBsE2c,True,True
BV1jsDxBfEaQ,True,True
BV1jsXPBTE6D,True,True
BV1jsXPBTEX2,True,True
BV1jsXPBTEYX,True,True
BV1jsXPBTEpj,True,True
BV1jsXPBTEsd,True,True
BV1jtXBBAE7D,True,True
BV1jtXMBDEQx,True,True
BV1jtXMBDEky,True,True
BV1ju9VBAEZH,True,True
BV1ju9wBYEiE,True,True
BV1juD4BfEG3,True,True
BV1juD4BfEqt,True,True
BV1juDLBFEE6,True,True
BV1juDLBFEbV,True,True
BV1juDLBFEiv,True,True
BV1juX8B5EBF,True,True
BV1juX8BVEWt,True,True
BV1juXXBkEeA,True,True
BV1juXuBXEfM,True,True
BV1jvSZBEE9Q,True,True
BV1jvX9BCEv1,True,True
BV1jvXgB9EWS,True,True
BV1jvXgB9Eai,True,True
BV1jvXgB9Ee8,True,True
BV1jvXgB9EeR,True,True
BV1jvXgB9EmX,True,True
BV1jvXgB9EsL,True,True
BV1jw9uBHECY,True,True
BV1jwQJB5EMA,True,True
BV1jwXxBaEBD,True,True
BV1jx9gB9EAS,True,True
BV1jxDNBBEUi,True,True
BV1jxXKB5E8Z,True,True
BV1jxXKB5E9y,True,True
BV1jxXKB5ECZ,True,True
BV1jxXKB5EDq,True,True
BV1jxXKB5EHa,True,True
BV1jxXKB5ERe,True,True
BV1jxXKB5Ek9,True,True
BV1jxXKB5EnX,True,True
BV1jxXKB5Enp,True,True
BV1jxXKB5EqW,True,True
BV1jxXKB5Eur,True,True
BV1jxXSBPEGG,True,True
BV1jy9nBHE75,True,True
BV1jy9nBHEtu,True,True
BV1jyDVBtE8J,True,True
BV1jyDiBdEBM,True,True
BV1jyX5BPE4v,True,True
BV1jyX5BPEBg,True,True
BV1jyX5BPEGQ,True,True
BV1jyX5BPEV8,True,True
BV1jyX5BPEsT,True,True
BV1jyXUBwEJp,True,True
BV1jyXUBwEMp,True,True
BV1jyXqBYEUg,True,True
BV1jzDCBVEFm,True,True
BV1jzDaBCEMy,True,True
BV1jzDaBCEWo,True,True
BV1jzDeBHEtu,True,True
BV1jzQKBkE3s,True,True
BV1jzQKBrEeo,True,True
BV1jzX2BoEKN,True,True
BV1jzXGBfE2W,True,True
BV1jzXGBfE5c,True,True
BV1jzXGBfERo,True,True
BV1jzXGBfEkV,True,True
BV1jzXGBfEmV,True,True
BV1jzXGBfEqJ,True,True
BV1jzXGBfErL,True,True
BV1jzXGBfErQ,True,True
BV1jzXGBfEtj,True,True
BV1jzXGBfEtu,True,True
BV1jzXWBbEHC,True,True
BV1jzwLzfEHj,True,True
BV1jzwLzfEJS,True,True
BV1jzwLzfEsn,True,True
BV1jzwLzfEsz,True,True
BV1jzwLzfEtP,True,True
BV1k1QNBmE5A,True,True
BV1k1SfB8Eh5,True,True
BV1k1SfB8EzT,True,True
BV1k297BpEik,True,True
BV1k297BpEvC,True,True
BV1k2SfBfEKj,True,True
BV1k2SfBfEu5,True,True
BV1k2X1BAEVL,True,True
BV1k3DZBZEaX,True,True
BV1k3QEBEEqo,True,True
BV1k3QEBEEt3,True,True
BV1k3SQB6Ets,True,True
BV1k3X4B5Egv,True,True
BV1k3X4B5Evi,True,True
