bvid,has_stat_snapshot,has_comment_snapshot
BV1yWX5BmEDB,True,True
BV1yWX5BmEXW,True,True
BV1yXXSByETg,True,True
BV1yXXSByExH,True,True
BV1yY9VB1ERt,True,True
BV1yY9VB1EYr,True,True
BV1yY9VB1EbU,True,True
BV1yYD4BGEZE,True,True
BV1yYDLBCE1H,True,True
BV1yYDLBCEG6,True,True
BV1yYQYB8Emu,True,True
BV1yYQcBgE4w,True,True
BV1yYQcBgEp7,True,True
BV1yYQgBwEUx,True,True
BV1yYSXB5EKC,True,True
BV1yYSXB5ETG,True,True
BV1yYXTBtE98,True,True
BV1yYXTBtEJK,True,True
BV1yYXTBtEKU,True,True
BV1yYXTBtELY,True,True
BV1yYXTBtEnf,True,True
BV1yYXjBJETu,True,True
BV1yYXzBUEHr,True,True
BV1yYXzBmEH6,True,True
BV1yYXzBmEVr,True,True
BV1yZ95BEEFh,True,True
BV1yZDrBHEvX,True,True
BV1yZQsB3EiN,True,True
BV1yZX9BoEBb,True,True
BV1yaDfBAE3Z,True,True
BV1yaXNBnETV,True,True
BV1yaXNBnEcf,True,True
BV1yaXNBnEgZ,True,True
BV1yaXNBnExm,True,True
BV1yaXzBEEQR,True,True
BV1ybDsBTEuZ,True,True
BV1ybX5B5EGv,True,True
BV1ybXNBpEYF,True,True
BV1ybXzBnES4,True,True
BV1ybXzBnESL,True,True
BV1ycQxBuE33,True,True
BV1ycSSBzEdG,True,True
BV1ycXeBNEA9,True,True
BV1ycXeBNEc5,True,True
BV1ycXoBYEY1,True,True
BV1ycXoBYEwP,True,True
BV1ydDDByE5y,True,True
BV1ydDTBRECG,True,True
BV1yeD4BrExC,True,True
BV1yeXTBoE7C,True,True
BV1yeXTBoEkx,True,True
BV1yeXTBoEn9,True,True
BV1yeXrBRELk,True,True
BV1yfDTBXEL7,True,True
BV1yfDTBXEp8,True,True
BV1yfDrBDE4A,True,True
BV1yfDrBDE74,True,True
BV1yfDrBDELy,True,True
BV1yfDrBDEVu,True,True
BV1yfDrBQEj4,True,True
BV1yfDrBQEvG,True,True
BV1yfDuBhE8W,True,True
BV1yfDuBhEY7,True,True
BV1yfQsB6EaG,True,True
BV1ygQFBTEUf,True,True
BV1ygSQB3E16,True,True
BV1ygSQB3Epy,True,True
BV1ygX6BpEQJ,True,True
BV1ygXBByED5,True,True
BV1ygXKBsEjf,True,True
BV1ygXLBjEJ8,True,True
BV1ygXLBjEwg,True,True
BV1yhD4BCEH1,True,True
BV1yhD4BCEbT,True,True
BV1yhD4BCEdS,True,True
BV1yhD4BCEiS,True,True
BV1yhD4BCEtR,True,True
BV1yhXDBUEwC,True,True
BV1yhXTBfEDn,True,True
BV1yhXjBDEZo,True,True
BV1yhXjBDEbR,True,True
BV1yiDhBdE9n,True,True
BV1yiDhBdERn,True,True
BV1yiQcBMEL7,True,True
BV1yiQcBMEaq,True,True
BV1yiSoBZENL,True,True
BV1yiXTBxEuT,True,True
BV1yiXrBWEfM,True,True
BV1yiXrBWEfh,True,True
BV1yiXrBsEbB,True,True
BV1yiXuBPEek,True,True
BV1yjDDB3E8V,True,True
BV1yjDDB3EDN,True,True
BV1yjDDB3EQn,True,True
BV1yjDjB5Enr,True,True
BV1yjXhB4Edr,True,True
BV1ykDYB8ERq,True,True
BV1ykDyBFEzS,True,True
BV1ykSfBaE7N,True,True
BV1ykSfBaEbs,True,True
