bvid,has_stat_snapshot,has_comment_snapshot
BV1hrXbBaEmN,True,True
BV1hrXbBaEpx,True,True
BV1hrXbBaEu4,True,True
BV1hrXhBgEic,True,True
BV1hswWz3EtS,True,True
BV1hswWz3Ew8,True,True
BV1htQtBbEyx,True,True
BV1hu9EBqE1z,True,True
BV1hu9EBqEV3,True,True
BV1hu9EBqEby,True,True
BV1huQKBwEfW,True,True
BV1huX2B7E5b,True,True
BV1huX2B7EmN,True,True
BV1huXGBJESq,True,True
BV1huXGBJEcs,True,True
BV1huXGBJEqM,True,True
BV1huXGBJEvh,True,True
BV1hv9GBxEfC,True,True
BV1hvX4BZEg2,True,True
BV1hvXPB8E6v,True,True
BV1hvXPB8EQM,True,True
BV1hvXPB8EXG,True,True
BV1hw95BdE5p,True,True
BV1hwDDBQEUe,True,True
BV1hwQeB6EFb,True,True
BV1hwQwBnEAQ,True,True
BV1hwQwBnEN4,True,True
BV1hwQwBnEZk,True,True
BV1hwSdBAEL9,True,True
BV1hwXMBBE5a,True,True
BV1hwXMBBEe9,True,True
BV1hwXMBBEic,True,True
BV1hwXMBBEkb,True,True
BV1hwXMBBEpF,True,True
BV1hwXMBBEtH,True,True
BV1hwXMBBEzo,True,True
BV1hwXQBtExG,True,True
BV1hxDMBNEKn,True,True
BV1hxXnB6Etx,True,True
BV1hyDTBPELM,True,True
BV1hyXgBmE4s,True,True
BV1hz9WBpEH7,True,True
BV1hzDjBtEaM,True,True
BV1hzDjBtEhk,True,True
BV1hzDxBJE5d,True,True
BV1hzXKBvE8b,True,True
BV1hzXKBvE9Z,True,True
BV1hzXKBvEBB,True,True
BV1hzXKBvEC3,True,True
BV1hzXKBvED3,True,True
BV1hzXKBvEXR,True,True
BV1i1DfBWE5z,True,True
BV1i1DfBWEDp,True,True
BV1i1X5BYE6q,True,True
BV1i1X5BYE7N,True,True
BV1i1X5BYELZ,True,True
BV1i1XNBrEF1,True,True
BV1i1XNBrEJQ,True,True
BV1i1XNBrEa1,True,True
BV1i1XNBrEpt,True,True
BV1i1XjB3EmQ,True,True
BV1i1XjB3Eqf,True,True
BV1i1XjB3Ey8,True,True
BV1i2DfBXEG9,True,True
BV1i2DfBXEhq,True,True
BV1i2DfBXEmg,True,True
BV1i2DiBsEp5,True,True
BV1i2DsBREFS,True,True
BV1i2DsBREbj,True,True
BV1i2DsBdED9,True,True
BV1i2SDBoEPX,True,True
BV1i2XjB6EEx,True,True
BV1i2XjB6EFQ,True,True
BV1i2XjB6EhU,True,True
BV1i2XjB6Etr,True,True
BV1i2XqBcE5h,True,True
BV1i2XqBcEWu,True,True
BV1i3DQBeE91,True,True
BV1i3QABPEZa,True,True
BV1i3XEBGENa,True,True
BV1i3XXBgEM3,True,True
BV1i3XXBgER4,True,True
BV1i49cBwEyj,True,True
BV1i4DZBmEhw,True,True
BV1i4DjBiE2Y,True,True
BV1i4DxBtEPc,True,True
BV1i4X4BPEKw,True,True
BV1i4X4BPEa9,True,True
BV1i4XKBCEjE,True,True
BV1i5DMBkEPC,True,True
BV1i5DMBkEs5,True,True
BV1i69EBjERA,True,True
BV1i6DRB3EcA,True,True
BV1i6DeBDECz,True,True
BV1i6DnBVETy,True,True
BV1i6XvB4EQe,True,True
BV1i7DYBmERo,True,True
BV1i7DkBBEeW,True,True
BV1i7DkBBEwq,True,True
BV1i7QjBiEHB,True,True
