bvid,has_stat_snapshot,has_comment_snapshot
BV1QeXfBUEzj,True,True
BV1QpDMBTE2M,True,True
BV1QsX3BJEdM,True,True
BV1QvXmBEEFX,True,True
BV1QxX1B2EdL,True,True
BV1QzXKBvEcg,True,True
BV1R99wBaEhM,True,True
BV1R9X8BGEY2,True,True
BV1RESoBgESp,True,True
BV1RKXNBMEaR,True,True
BV1RMXjBiEau,True,True
BV1RNAGzEETV,True,True
BV1RTX5BbETQ,True,True
BV1RWXmBdE4f,True,True
BV1RXXjBiEWJ,True,True
BV1Rc9TBVEMq,True,True
BV1RgXNBvEwx,True,True
BV1RhX4BhEJj,True,True
BV1RpX1BUE4u,True,True
BV1RxXLBNEd7,True,True
BV1SFXPBWEFa,True,True
BV1SLXGBLEPZ,True,True
BV1SUDrBtEXo,True,True
BV1SVXGB2E4k,True,True
BV1SWDKBZEJX,True,True
BV1SaX3ByEpk,True,True
BV1SfX5B9Enr,True,True
BV1SiXLBtEQh,True,True
BV1SjX5BpEiL,True,True
BV1SjXNBhEzZ,True,True
BV1SrDABUETG,True,True
BV1SyXKBwEJf,True,True
BV1T9SdBtETn,True,True
BV1TPXLBnEv6,True,True
BV1TPXLBnExx,True,True
BV1TSQwBEEAV,True,True
BV1ToXGB7E7R,True,True
BV1TpQ6BHEPs,True,True
BV1TrXPBxEcx,True,True
BV1TzXmB2EXC,True,True
BV1U1XbBfEST,True,True
BV1U7X5BQEVx,True,True
BV1UJXNBbEN4,True,True
BV1UM9jB8Erp,True,True
BV1UaX3ByEEK,True,True
BV1UcXKBhEgG,True,True
